kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA SIN	1024	990	1	4	29	2	27	989	3	1	31	990				1	33
2	KAMPUNG SUNGKAP	808	677	14	103	14	2	12	676	3	14	115	677				14	117
3	BUKIT LEMBU	1187	411	35	739	2	1	1	410	2	35	740	411				35	741
4	TAMAN BANDAR BARU	7516	4444	683	2346	43	17	26	4455	6	683	2372	4450	2	6		683	2375
5	SUNGAI LALANG	2608	712	1047	841	8	2	6	708	6	1047	847	712				1047	849
6	TAMAN DESA AMAN	4173	2896	423	832	22	12	10	2906	2	423	842	2900	1	3	1	423	845
7	BANDAR LAGUNA MERBOK	3184	1302	1107	755	20	10	10	1308	4	1107	765	1303		1		1107	773
8	TASEK APONG	3265	1717	789	736	23	8	15	1717	8	789	751	1717		3		789	756
9	AIR MENIDEH	2092	376	923	783	10	2	8	375	3	923	791	376				923	793
10	JALAN BADLISHAH	527	172	129	222	4		4	170	2	129	226	172				129	226
11	TAMAN PERUDA	2947	1896	287	751	13	2	11	1897	1	287	762	1896	1			287	763
12	TAMAN RIA UTARA	3368	2366	625	354	23	2	21	2365	3	625	375	2366				625	377
13	UNITED PETANI	1243	474	141	622	6	4	2	476	2	141	624	474	1			141	627
14	PETANI PARA	273	67	9	197	0			65	2	9	197	67				9	197
15	BUKIT RUSA	2482	1449	185	835	13	6	7	1453	2	185	842	1450	2			185	845
16	PEKAN BUKIT SELAMBAU	2204	1555	473	69	107	18	89	1553	20	473	158	1556		1		473	174
17	KAMPUNG POKOK MACHANG	1299	1141	21	106	31	4	27	1140	5	21	133	1141		1		21	136
18	BATU BELACHAN	801	586	18	195	2	1	1	586	1	18	196	586		1		18	196
19	TITI PANJANG	832	680	33	119	0			677	3	33	119	680				33	119
20	AMBANGAN HEIGHT	2572	2081	198	267	26	12	14	2087	6	198	281	2083	1	2	1	198	287
21	TAMAN RIA SELATAN	3962	2193	1242	501	26	5	21	2192	6	1242	522	2193	2			1242	525
