kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG MELAYU KEPONG	5080	1191	2605	1232	52	9	43	1192	8	2605	1275	1191	3	1		2605	1280
2	JINJANG TEMPATAN PERTAMA	3048	52	2809	180	7	4	3	52	4	2809	183	52				2809	187
3	JINJANG TEMPATAN KEDUA	3688	7	3651	27	3	1	2	6	2	3651	29	7				3651	30
4	JINJANG TEMPATAN KETIGA	4068	2	4038	25	3	1	2	2	1	4038	27	2				4038	28
5	JINJANG TEMPATAN KEEMPAT	2182	2	2165	14	1	1		3		2165	14	2				2165	15
6	JINJANG TENGAH	3230	168	2955	91	16	10	6	173	5	2955	97	169	3			2955	103
7	JINJANG TEMPATAN UTARA	3157	52	3037	63	5	3	2	53	2	3037	65	52		1		3037	67
8	JINJANG UTARA	4099	425	3425	195	54	31	23	451	5	3425	218	425	3			3425	246
9	PEKAN KEPONG	3365	287	2967	86	25	15	10	298	4	2967	96	288		1		2967	109
10	TAMAN KEPONG	8190	350	7106	624	109	50	59	385	15	7106	683	350	2	4	2	7106	725
11	KEPONG BARU BARAT	4243	103	3854	261	25	6	19	105	4	3854	280	103	1		1	3854	284
12	KEPONG BARU TENGAH	2778	12	2629	124	13	5	8	16	1	2629	132	12	1	1	1	2629	134
13	KEPONG BARU TIMUR	3516	8	3309	189	10	2	8	9	1	3309	197	8	1			3309	198
14	KEPONG BARU TAMBAHAN	5509	76	5003	393	37	7	30	78	5	5003	423	76	2		3	5003	425
15	KEPONG UTARA	2888	43	2676	154	15	6	9	45	4	2676	163	43	1			2676	168
16	KEPONG SELATAN	2631	226	2191	175	39	28	11	245	9	2191	186	227	1	2		2191	210
17	JINJANG TEMPATAN KESEBELAS	4729	18	4431	38	242	211	31	227	2	4431	69	18				4431	280
18	JINJANG TEMPATAN KESEPULUH	3778	21	3253	489	15	4	11	22	3	3253	500	21				3253	504
19	JINJANG TEMPATAN KEDUABELAS	2517	7	2428	75	7	4	3	9	2	2428	78	7		2		2428	80
