kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	POS LANAI	421	4	2		415	414	1	208	210	2	1	4				2	415
2	KUALA MEDANG	969	951			18	11	7	956	6		7	951					18
3	TANJUNG GAHAI	772	498		1	273	273		524	247		1	498		1			273
4	BUKIT KOTA	951	938	10	1	2		2	936	2	10	3	938				10	3
5	KAMPUNG KELEDEK	1127	1110	1	3	13	2	11	1109	3	1	14	1110				1	16
6	LUBUK KULIT	968	834	2	10	122	120	2	892	62	2	12	834				2	132
7	FELDA SUNGAI KOYAN SATU	1571	1502	18	30	21	9	12	1497	14	18	42	1502		1		18	50
8	FELDA SUNGAI KOYAN DUA & TIGA	2268	2121	27	109	11	1	10	2117	5	27	119	2121	1			27	119
9	POS BETAU	1345	14	1		1330	1330		80	1264	1		14				1	1330
10	POS SINDERUT	1277	16		1	1260	1260		52	1223		2	16					1261
11	POS LENJANG	614	4			610	610		18	596			4					610
12	POS TITUM	260	2			258	258		7	253			2					258
