kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KOTA AUR	714	711		1	2	2		713			1	711					3
2	BELANTEK	2080	2077	1		2		2	2067	10	1	2	2077				1	2
3	KAMPUNG GULAU	2529	2373	7	1	148	21	127	2379	15	7	128	2374	1			7	147
4	KUBANG KESOM	1130	622	21	1	486	48	438	621	49	21	439	622				21	487
5	CHEPIR	1783	1776	2	1	4	1	3	1771	6	2	4	1776		1		2	4
6	KAMPUNG CHONG	3024	2576	25	4	419	42	377	2566	52	25	381	2577				25	422
7	BENDANG MAN	1570	1567			3	1	2	1564	4		2	1567					3
8	DURIAN BURONG	987	978	2	6	1		1	974	4	2	7	978				2	7
9	CHAROK KIT	1329	1281	44	1	3	1	2	1280	2	44	3	1281		1		44	3
10	KAMPUNG DUSUN	1269	1238	10	11	10	6	4	1240	4	10	15	1239		1		10	19
11	PEKAN SIK	982	703	255	16	8		8	699	4	255	24	703				255	24
12	KAMPUNG SADU	1062	1048	10	2	2	2		1048	2	10	2	1048				10	4
13	KAMPUNG NAMEK	1771	1767	1	2	1		1	1763	4	1	3	1767				1	3
14	KAMPUNG KEMELONG	2514	2496	6	3	9	5	4	2499	2	6	7	2497	1			6	10
