kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG BUKIT PERAH	377	370	1	5	1	1		369	2	1	5	370			1	1	5
2	KAMPONG BATU KIKIR	1670	1408	220	20	22	7	15	1414	1	220	35	1409	2		1	220	38
3	KAMPONG LONEK	564	563			1		1	561	2		1	563					1
4	KUALA JEMPOL	1500	1484	4	2	10	3	7	1483	4	4	9	1484				4	12
5	KAMPUNG KUALA KEPIS	225	221	2		2		2	220	1	2	2	221				2	2
6	KAMPUNG JAMBU LAPAN	2589	728	1434	400	27	4	23	730	2	1434	423	729	1			1434	425
7	TAMAN ACBE	3079	109	2585	376	9	3	6	109	3	2585	382	109				2585	385
8	PEKAN BAHAU	2365	248	1945	138	34	21	13	259	10	1945	151	250	3			1945	167
9	KAMPONG INDAH	2038	33	1923	72	10	1	9	32	2	1923	81	33				1923	82
10	KAMPONG BAKAR BATU	5062	273	4133	641	15	4	11	272	5	4133	652	273	2			4133	654
