kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN BAKAU CHONDONG	76	14	61	1	0			14		61	1	14				61	1
2	JLN DATO SETH KG MERDEKA	190	37	138	15	0			36	1	138	15	37				138	15
3	JLN DATO WAN IDRIS KG MERDEKA	116	22	93	1	0			22		93	1	22				93	1
4	JLN U MOHD SALLEH KG MERDEKA	57	25	32		0			25		32		25				32	
5	JLN ZABEDAH	74	25	47	2	0			25		47	2	25				47	2
6	KG MERDEKA	124	23	91	10	0			23		91	10	23				91	10
7	LRG 5 KG MERDEKA	15	1	14		0			1		14		1				14	
8	JLN UNGKU ALI	148		148		0					148						148	
9	JLN UNGKU AHMAD KG MERDEKA	168	13	154	1	0			13		154	1	13				154	1
10	JLN UNGKU HUSSEIN KG MERDEKA	143	9	128	6	0			9		128	6	9				128	6
11	JLN UNGKU SULEIMAN KG MERDEKA	36		35	1	0					35	1					35	1
12	JLN DATO HJ HASSAN	50		48	2	0					48	2					48	2
14	JLN MELATI KG DATO PENGHULU	1	1			0			1				1					
15	LORONG 2 KG MERDEKA	3	1	2		0			1		2		1				2	
