kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LOHAN	2970	115	8	5	2842	2819	23	2079	855	8	28	117	7		3	8	2835
2	BONGKUD	1032	23	8	1	1000	994	6	238	779	8	7	23	6		1	8	994
3	KILIMU	1650	65	35		1550	1504	46	660	909	35	46	65	13		2	35	1535
4	LIBANG	739	15	2	2	720	717	3	414	318	2	5	15				2	722
5	KITUNTUL	1110	32	14	3	1061	1056	5	519	569	14	8	32				14	1064
6	NALAPAK	938	24		3	911	900	11	243	681		14	24	11		1		902
7	SUMINIMPOD	471		3		468	468		12	456	3						3	468
8	LONGUT	135	2	2		131	131		22	111	2		2				2	131
9	PAUS	421	4	3		414	414		36	382	3		4				3	414
10	PAGINATAN	923	17	3	1	902	895	7	109	803	3	8	17	9			3	894
11	KINAPULIDAN	717	12	2	1	702	699	3	540	171	2	4	12	1		1	2	701
12	TINANOM	228	1	1		226	226		12	215	1		1				1	226
13	TAMPIOS	350	11	5		334	322	12	79	254	5	12	11	2			5	332
14	MIRURU	479	6	5		468	465	3	17	454	5	3	6	19		1	5	448
15	TIANG	103	1	1		101	101		10	92	1		1				1	101
16	NOOPUNG	398	9			389	384	5	273	120		5	9					389
17	NARAWANG	505	13	10		482	481	1	37	457	10	1	13				10	482
18	MARAKAU	592	7	5	1	579	574	5	182	399	5	6	7		1	1	5	578
19	KANDAWAYON	327	6	1		320	312	8	16	302	1	8	6				1	320
20	SAGINDAI	423	4	4		415	411	4	99	316	4	4	4	2			4	413
21	NAMPASAN	388	3	2		383	383		16	370	2		3			1	2	382
22	MATUPANG	426	6	1		419	412	7	103	315	1	7	6	5		1	1	413
