kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RUMPUN MAKMUR	882	878			4		4	871	7		4	878					4
2	FELDA JENGKA 25	708	705			3	1	2	706			2	705					3
3	FELDA JENGKA 22	1434	1383	11	37	3	1	2	1379	5	11	39	1383				11	40
4	KAMPUNG BATU SAWAR	631	629	1		1		1	628	1	1	1	629				1	1
5	FELDA JENGKA 23	2087	2083		1	3	1	2	2079	5		3	2083					4
6	KUALA TEKAL	417	415		1	1	1		414	2		1	415					2
7	BUKIT LADA	141	140			1	1		141				141					
8	KERAI	655	241	2		412	409	3	268	382	2	3	241				2	412
9	LIPAT KAJANG	597	581	7	2	7	1	6	576	6	7	8	581				7	9
10	DESA MURNI	1639	1531	11	81	16	2	14	1526	7	11	95	1532				11	96
11	KERDAU	1189	539	429	202	19	2	17	535	6	429	219	539				429	221
12	KUALA KERDAU	590	570		1	19	1	18	567	4		19	571					19
13	TELUK SENTANG	1004	1000	2		2		2	995	5	2	2	1000				2	2
