kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR BARU UDA	2858	2208	436	189	25	9	16	2211	6	436	205	2210	2			436	210
2	UDA MALINJA	3347	2906	273	140	28	12	16	2915	3	273	156	2911				273	163
3	JALAN DATIN HALIMAH	1796	1263	206	203	123	8	115	1263	8	206	318	1265	1	3		206	320
4	KAMPONG UNGKU MOHSIN	2828	1055	1442	265	66	12	54	1061	6	1442	319	1056	3	1		1442	326
5	KAMPONG MELAYU MAJEDEE I	3177	3028	64	10	75	25	50	3043	10	64	60	3032	7	2		64	72
6	KAMPONG MELAYU MAJEDEE II	1921	1866	4	7	44	13	31	1872	7	4	38	1867	1	5		4	44
7	STULANG BARU	3696	3495	32	37	132	31	101	3512	14	32	138	3512	8			32	144
8	SEPAKAT	2929	2855	17	16	41	7	34	2849	13	17	50	2857	3	1		17	51
9	TAMAN BARU	2139	1054	925	137	23	5	18	1058	1	925	155	1057		1		925	156
10	RUMAH PANGSA LARKIN	3967	2788	702	358	118	45	73	2814	19	702	431	2797	11	3	1	702	452
11	LARKIN JAYA	1729	1679	23	11	16	8	8	1683	4	23	19	1684	1	1		23	20
12	LARKIN	3213	1583	1007	551	72	18	54	1592	9	1007	605	1588	6		1	1007	611
13	TAMAN MAJEDEE	2866	1737	808	239	82	3	79	1737	3	808	318	1737	1			808	320
14	TAMAN KEBUN TEH	3533	297	2937	261	38	5	33	296	6	2937	294	298	1	1		2937	296
15	TAMAN MELODIES	2172	149	1894	101	28	4	24	151	2	1894	125	149	1			1894	128
16	TAMAN ABAD	2027	119	1784	110	14	2	12	118	3	1784	122	121				1784	122
17	ABAD JAYA 1	1745	37	1573	124	11	5	6	37	5	1573	130	38		1		1573	133
18	TAMAN SKUDAI KANAN	1959	1682	185	58	34	7	27	1681	8	185	85	1686		1		185	87
19	KAMPONG LARKIN JAYA	1881	1704	96	63	18	7	11	1703	8	96	74	1706		1		96	78
20	ABAD JAYA 2	1788	86	1586	107	9	4	5	86	4	1586	112	86	1		1	1586	114
21	UDA MAHSURI	2571	2311	139	85	35	13	22	2316	8	139	107	2312	2		1	139	116
22	ULU AYER MOLEK	682	620	26	29	7	5	2	624	1	26	31	620	1			26	35
23	KEBUN TEH	1034	296	524	185	29	10	19	291	15	524	204	297	2	2	1	524	208
