kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ACHEH	162	162			0			162				162					
2	DUSUN MANGGIS	128	128			0			127	1			128					
3	LUBOK KASAI	20	20			0			20				20					
4	PADANG CHINA	35	35			0			35				35					
5	KAMPONG PAUH	256	256			0			254	2			256					
6	RENDANG CHANTEK	7	7			0			7				7					
7	KG RENDANG PASIR	308	303	4	1	0			302	1	4	1	303				4	1
8	KAMPONG STOL	232	231			1		1	231			1	231					1
9	KAMPONG TOHOR	103	103			0			103				103					
10	ULU SUNGEI PAGAR	15	15			0			15				15					
