kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN SULTAN ABDUL HALIM	564	126	370	61	7	1	6	127		370	67	126				370	68
2	TAMAN TANJONG BENDAHARA	240	235	4	1	0			235		4	1	235				4	1
3	TAMAN TUNKU HOSNA	331	125	188	16	2	1	1	126		188	17	126				188	17
4	TAMAN SERI BELIMBING	296	250	43	1	2	1	1	251		43	2	251				43	2
5	TAMAN PUTRA JAYA	272	147	73	47	5		5	147		73	52	147				73	52
6	TAMAN MESRA	47	47			0			47				47					
7	TAMAN SETIA	9	6	3		0			6		3		6				3	
8	TAMAN CERMAI	8	3	1	4	0			3		1	4	3				1	4
9	TAMAN MANGGIS	46	14	29	2	1		1	14		29	3	14				29	3
10	TOK GEDOK	23	22	1		0			22		1		22				1	
11	TAMAN SERI TANJONG	174	126	44	4	0			126		44	4	126				44	4
12	RUMAH PANGSA TUNKU HOSNA	80	73	4	2	1	1		73	1	4	2	73				4	3
13	TAMAN TUNKU HOSNA II	9	1	6	2	0			1		6	2	1				6	2
