kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA SUNGAI CHIKU 3	3025	3012	4		9	3	6	3013	2	4	6	3012				4	9
2	PASIR LINGGI	214	90	1		123	121	2	197	14	1	2	90				1	123
3	KESEDAR PALOH	1362	1360		1	1		1	1359	1		2	1360					2
4	KESEDAR SUNGAI CHALIL	890	885	1		4	2	2	886	1	1	2	885				1	4
5	LEBIR	829	818			11	10	1	826	2		1	818					11
6	KESEDAR PALOH 3	1462	1457			5	2	3	1456	3		3	1457		1			4
7	ARING	1445	1343			102	100	2	1438	5		2	1343	1				101
8	FELDA SUNGAI CHIKU 1	2648	2639	2		7	2	5	2639	2	2	5	2639				2	7
9	FELDA SUNGAI CHIKU 7	1891	1888			3	1	2	1887	2		2	1888					3
10	FELDA SUNGAI CHIKU 2	1784	1779	2		3	1	2	1775	5	2	2	1779			1	2	2
11	KESEDAR PALOH 2	1565	1558	3	1	3		3	1558		3	4	1558				3	4
