kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN ALMA MK 15	37	8	25	4	0			8		25	4	8				25	4
2	KAMPONG BHARU MK 15	752	11	691	50	0			11		691	50	11				691	50
3	JLN KULIM MK 15	64	24	31	9	0			24		31	9	24				31	9
4	PELANDOK JATOH MUKIM 15	10		7	3	0					7	3					7	3
5	JALAN BERJAYA	213	1	175	35	2		2		1	175	37	1				175	37
6	JALAN MAJU	68		55	13	0					55	13					55	13
7	JALAN SEMANGAT	59		59		0					59						59	
8	LRG TAMPOI 3	14		12	2	0					12	2					12	2
9	TMN TAMPOI	62		59	3	0					59	3					59	3
10	TMN JASA	38		30	8	0					30	8					30	8
11	TMN KIJANG	24	2	16	6	0			2		16	6	2				16	6
12	JALAN WAJA, TMN KIJANG INDAH	121	1	102	18	0			1		102	18	1				102	18
13	TMN SERI MAJU	13		13		0					13						13	
14	TAMAN BERJAYA BARU	4		4		0					4						4	
