kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	STESYEN MARDI	220	204	4	11	1		1	204		4	12	204				4	12
2	STESYEN PORIM	6	6			0			6				6					
3	LDG GUNONG SUMALAYANG	37	35	1	1	0			35		1	1	35				1	1
4	LDG BUKIT LAWIANG	137	135			2	1	1	136			1	135					2
5	LDG SINDORA	258	238		5	15		15	238			20	238					20
6	LDG TABONG HAJI	31	31			0			31				31					
7	LDG SUNGAI KLUANG	14	8		1	5		5	8			6	8					6
8	TMN SRI LAMBAK	404	348	23	27	6	3	3	351		23	30	349	2			23	30
9	JLN SEMANGAT 1 TMN SRI LAMBAK	57	53		3	1		1	53			4	53					4
10	JLN SEMANGAT 2 TMN SRI LAMBAK	57	45	11	1	0			45		11	1	45				11	1
11	JLN SEMANGAT 3 TMN SRI LAMBAK	148	139	9		0			139		9		139				9	
12	JLN SEMANGAT 5 TMN SRI LAMBAK	140	127	7	5	1	1		128		7	5	128				7	5
13	JLN SEMANGAT 7 TMN SRI LAMBAK	96	75	6	14	1	1		76		6	14	75	1			6	14
14	JLN SEMANGAT 9 TMN SRI LAMBAK	84	61	3	20	0			61		3	20	61				3	20
16	JLN SEMANGAT 11 TMN SRI LAMBAK	58	50	3	5	0			50		3	5	50				3	5
17	JLN GIGIH TMN SRI LAMBAK	32	30		2	0			30			2	30					2
18	JLN GIGIH 1 TMN SRI LAMBAK	34	32		1	1		1	32			2	32					2
19	JLN GIGIH 2 TMN SRI LAMBAK	70	66		2	2	2		68			2	66		1			3
20	JLN GIGIH 3 TMN SRI LAMBAK	22	16		6	0			16			6	16					6
21	JLN GIGIH 4 TMN SRI LAMBAK	65	62		3	0			62			3	62					3
22	JLN GIGIH 6 TMN SRI LAMBAK	55	55			0			55				55					
23	JLN GIGIH 7 TMN SRI LAMBAK	49	49			0			49				49					
24	JLN GIGIH 8 TMN SRI LAMBAK	26	25			1	1		26				25					1
25	JLN GIGIH 9 TMN SRI LAMBAK	34	34			0			34				34					
26	JLN GIGIH 10 TMN SRI LAMBAK	60	59	1		0			59		1		59				1	
27	JLN GIGIH 11 TMN SRI LAMBAK	21	21			0			21				21					
28	JLN GIGIH 12 TMN SRI LAMBAK	72	67	3	1	1	1		68		3	1	67		1		3	1
29	JLN LINGKARAN TMN SRI LAMBAK	181	170	6	3	2		2	170		6	5	170				6	5
30	JLN LINGKARAN 2 TMN SRI LAMBAK	18	10	6	2	0			10		6	2	10				6	2
31	JLN LINGKARAN 3 TMN SRI LAMBAK	15	7	7	1	0			7		7	1	7				7	1
32	JLN AZAM 13 TMN SRI LAMBAK	97	71	14	11	1		1	71		14	12	71				14	12
33	JLN AZAM 15 TMN SRI LAMBAK	56	53	2	1	0			53		2	1	53				2	1
34	JLN USAHA 1 TMN SRI LAMBAK	61	56	2	2	1		1	56		2	3	56				2	3
35	JLN USAHA 5 TMN SRI LAMBAK	62	51	3	7	1	1		52		3	7	51		1		3	7
36	JLN USAHA 10 TMN SRI LAMBAK	40	31	6	2	1		1	31		6	3	31				6	3
37	JLN USAHA 12 TMN SRI LAMBAK	23	23			0			23				23					
38	JLN USAHA 14 TMN SRI LAMBAK	61	61			0			61				61					
39	JLN USAHA 16 TMN SRI LAMBAK	67	64		1	2		2	64			3	64					3
40	JLN USAHA 20 TMN SRI LAMBAK	50	48			2		2	48			2	48					2
41	JLN USAHA 22 TMN SRI LAMBAK	78	68		2	8	1	7	69			9	68	1				9
42	JLN USAHA 26 TMN SRI LAMBAK	61	59		2	0			59			2	59					2
44	JLN USAHA 28 TMN SRI LAMBAK	65	63		1	1		1	63			2	63					2
45	JLN YAKIN TMN SRI LAMBAK	93	83	1	7	2		2	83		1	9	83				1	9
46	JLN YAKIN 3 TMN SRI LAMBAK	64	64			0			64				64					
47	JLN YAKIN 8 TMN SRI LAMBAK	48	40	6	1	1	1		41		6	1	40				6	2
48	JLN YAKIN 10 TMN SRI LAMBAK	113	109		3	1		1	109			4	109					4
49	JLN YAKIN 12 TMN SRI LAMBAK	76	68		2	6		6	68			8	68					8
50	JLN YAKIN 14 TMN SRI LAMBAK	88	84		3	1		1	84			4	84					4
51	JLN YAKIN 16 TMN SRI LAMBAK	73	72			1		1	71	1		1	72					1
52	JLN CEKAL TMN SRI LAMBAK	91	78	9	4	0			78		9	4	78				9	4
53	JLN CEKAL 1 TMN SRI LAMBAK	52	42	7	3	0			42		7	3	42				7	3
54	JLN CEKAL 5 TMN SRI LAMBAK	35	34	1		0			34		1		34				1	
55	JLN CEKAL 6 TMN SRI LAMBAK	74	61	4	9	0			61		4	9	61				4	9
56	JLN CEKAL 8 TMN SRI LAMBAK	85	70	10	5	0			69	1	10	5	70				10	5
57	JLN CEKAL 9, TMN SRI LAMBAK	75	73	1	1	0			73		1	1	73				1	1
58	JLN CEKAL 16, TMN SRI LAMBAK	42	33	2	6	1		1	33		2	7	33				2	7
