kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CHANGKAT	2363	748	1316	296	3	3		749	2	1316	296	748				1316	299
2	PERKAMPUNGAN JAWI	2386	114	2013	254	5	4	1	114	4	2013	255	114	1			2013	258
3	TAMAN DESA JAWI	4383	1565	1416	1378	24	17	7	1575	7	1416	1385	1566	2	1		1416	1398
4	LADANG CALEDONIA	4711	369	2681	1658	3	1	2	369	1	2681	1660	369		1		2681	1660
5	LADANG BYRAM	642	195	127	320	0			195		127	320	195				127	320
6	LADANG VICTORIA	1212	109	779	322	2		2	108	1	779	324	109				779	324
7	TAMAN SENTOSA	3112	860	1843	402	7		7	857	3	1843	409	860				1843	409
8	NIBONG TEBAL	1376	62	1217	95	2	1	1	62	1	1217	96	62				1217	97
9	JALAN BUKIT PANCHOR	1119	177	305	627	9	1	8	177	1	305	635	177				305	636
10	TAMAN HELANG JAYA	5395	931	3096	1342	26	17	9	940	8	3096	1351	932	2	2		3096	1363
