kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	AMPANG TINGGI	1333	1259	51	19	4	2	2	1257	4	51	21	1259				51	23
2	KAMPONG PARIT	1001	968	16	14	3		3	968		16	17	968				16	17
3	PEKAN LAMA	1382	687	608	64	23	7	16	688	6	608	80	689	1			608	84
4	TAMAN BUNGA	700	211	462	25	2		2	210	1	462	27	211				462	27
5	KAMPONG GEMUROH	136	106	26	3	1		1	105	1	26	4	106				26	4
6	KAMPONG JAWA	3869	2077	1092	670	30	16	14	2011	82	1092	684	2078	2	3	2	1092	692
7	JALAN YAM TUAN	442	5	419	16	2	1	1	6		419	17	5		1		419	17
8	TENGKU BESAR	117	78	17	22	0			76	2	17	22	78				17	22
9	BUKIT TEMENSU	810	475	237	92	6	1	5	473	3	237	97	475				237	98
10	BATANG PILAH	2374	1784	355	214	21	7	14	1786	5	355	228	1784	1			355	234
11	KAMPONG GACHONG	539	538	1		0			538		1		538				1	
12	SERI PILAH	886	877	1	1	7	5	2	881	1	1	3	877		1		1	7
