kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LADANG JEMPOL / LADANG MALIKA	37	1	27	9	0			1		27	9	1				27	9
2	KG JAMBU LAPAN	243	224	11	4	4		4	224		11	8	224				11	8
3	TAMAN SATELIT	1255	55	1016	181	3	1	2	54	2	1016	183	55				1016	184
4	TAMAN SRI JEMPOL	107	4	84	18	1		1	4		84	19	4				84	19
5	R/RAKYAT KG JAMBU LAPAN	384	229	95	49	11	2	9	231		95	58	229	1			95	59
6	KG RATA JALAN TAMPIN	178	7	154	16	1	1		8		154	16	8				154	16
7	TAMAN DESA PENARIKAN	328	187	21	113	7		7	187		21	120	187				21	120
8	TMN JEMPOL	40	20	10	10	0			20		10	10	20				10	10
9	TAMAN AKASIA	2		2		0					2						2	
14	BATU 2 JALAN TAMPIN BAHAU	15	1	14		0			1		14		1				14	
