kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA PASIR RAJA	1360	1340	3	7	10		10	1337	3	3	17	1340				3	17
2	JLN LAKSAMANA	46	45			1		1	45			1	45					1
3	JLN BENDAHARA	59	58	1		0			58		1		58				1	
4	JLN MEMANDA	26	26			0			26				26					
5	JLN PAHLAWAN	54	53			1		1	53			1	53					1
6	JLN PADUKA	20	20			0			18	2			20					
8	JLN TUN ABD RAZAK	30	29	1		0			29		1		29				1	
9	JLN LAKSAMANA 1	17	17			0			17				17					
10	JLN PENDEKAR	35	34			1	1		34	1			34					1
11	JLN LAKSAMANA 2	8	8			0			8				8					
12	JLN NAKHODA	19	19			0			19				19					
13	JLN HULUBALANG 1	13	12			1	1		13				12					1
14	JLN HULUBALANG	20	20			0			20				20					
15	JLN NAKHODA 1	1	1			0			1				1					
16	JLN PAHLAWAN 1	11	9	2		0			9		2		9				2	
17	JLN NAKHODA 4	6	6			0			6				6					
18	JLN NAKHODA 3	8	8			0			8				8					
19	JLN NAKHODA 2 PASIR RAJA	5	5			0			5				5					
20	JLN BUDIMAN FELDA PASIR RAJA	2	2			0			2				2					
21	JLN PAHLAWAN 2, FELDA PASIR RAJA	1				1		1				1						1
