kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN BUNGA RAYA	199	144	34	20	1	1		144	1	34	20	144	1			34	20
2	JLN BUNGA RAMPAI	116	109	3	2	2	1	1	109	1	3	3	109	1			3	3
3	JLN KENANGA	128	124	1	2	1		1	124		1	3	124				1	3
4	JLN DAHLIA	40	40			0			40				40					
5	JLN MELATI	53	50	2		1		1	50		2	1	50				2	1
6	JLN MELOR	190	187	1		2	1	1	188		1	1	187				1	2
7	JLN SIANTAN	211	199	4	1	7	1	6	200		4	7	199	1			4	7
8	JLN TENGAH	131	124	2	2	3		3	124		2	5	124				2	5
9	JLN TERATAI	133	127	2	3	1	1		128		2	3	127				2	4
10	JLN KIAMBANG	10	9	1		0			9		1		9				1	
11	JLN CEMPAKA	88	86	1		1	1		87		1		87				1	
12	JLN SUKUN	1		1		0					1						1	
13	JLN SRI SIREH	7	4	2		1	1		5		2		4				2	1
14	SLK EPAL	8		2	6	0					2	6					2	6
15	LTG DAHLIA	4	4			0			4				4					
16	KUARTERS GURU	2	2			0			2				2					
