kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI DENDANG	961	933		22	6		6	932	1		28	933					28
2	KUBU GAJAH	792	697	59	32	4	1	3	696	2	59	35	697				59	36
3	TEBING TINGGI	423	305	10	106	2	1	1	306		10	107	305		1		10	107
4	SUNGAI MALAU	438	431		6	1		1	430	1		7	431					7
5	LADANG HOLYROOD	814	646		167	1		1	644	2		168	646					168
6	BAGAN BAHARU	849	842	3	2	2		2	840	2	3	4	842				3	4
7	FELDA IJOK	2185	2159	5	17	4	1	3	2159	1	5	20	2159			1	5	20
8	ULU IJOK TIMOR	1363	1361			2	2		1360	3			1361		1			1
9	KAMPONG BENDANG LUAS	1065	1050	10	5	0			1045	5	10	5	1050				10	5
10	REDANG PANJANG	1506	1204	162	134	6	5	1	1207	2	162	135	1206	1	1	1	162	135
11	PANTAI BESAR	1375	1371	3		1		1	1364	7	3	1	1371				3	1
12	SUNGAI ARA	1191	1186	2	2	1	1		1183	4	2	2	1186				2	3
13	KAMPONG GUDANG	359	359			0			356	3			359					
14	BATU DUA PULUH	1157	1048	15	54	40	5	35	1049	4	15	89	1048				15	94
15	JELAI	892	839	37	13	3		3	838	1	37	16	839				37	16
16	RELANG	741	736		3	2		2	735	1		5	736					5
17	KAMPONG AYER HITAM	504	502		1	1		1	501	1		2	502					2
