kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN 1/2 BDR BARU SELAYANG	5	2	1	2	0			2		1	2	2				1	2
2	JLN 1/3	2	1	1		0			1		1		1				1	
3	JLN 2/1 BDR BARU SELAYANG	14	10	1	2	1	1		11		1	2	10	1			1	2
4	JLN 2/2 BDR BARU SELAYANG	23	18	1	4	0			18		1	4	18				1	4
5	JLN 2/3	44	41	3		0			41		3		41				3	
6	JLN 2/3A	113	57	24	30	2	1	1	57	1	24	31	57				24	32
7	JLN 2/3B	43	32	7	4	0			32		7	4	32				7	4
8	JLN 2/3C	19	15	3	1	0			15		3	1	15				3	1
9	JLN 2/3D	114	78	30	5	1		1	78		30	6	78				30	6
10	JLN 2/3E	135	70	38	26	1		1	70		38	27	70				38	27
11	JLN 2/3F	110	75	30	5	0			75		30	5	75				30	5
12	JLN 2/3G BDR BARU SELAYANG	137	96	33	7	1	1		97		33	7	96	1			33	7
13	JLN 2/4	56	30	25	1	0			30		25	1	30				25	1
14	JLN 2/4A BDR BARU SELAYANG	25	15	8	2	0			15		8	2	15				8	2
15	JLN 2/5	132	100	24	8	0			100		24	8	100				24	8
16	JLN 2/6 BDR BARU SELAYANG	24	18	2	4	0			18		2	4	18				2	4
17	JLN 2/7	101	52	30	9	10	1	9	52	1	30	18	52			1	30	18
18	JLN 2/7A	57	41	11	5	0			41		11	5	41				11	5
19	JLN 2/7B	39	12	25	1	1		1	12		25	2	12				25	2
20	JLN 2/7C	31	15	11	5	0			15		11	5	15				11	5
21	JLN 2/7D	31	15	15	1	0			15		15	1	15				15	1
22	JLN 2/9	97	74	14	7	2	2		75	1	14	7	74	1	1		14	7
23	JLN 2/9A	153	52	66	33	2	1	1	53		66	34	52				66	35
24	JLN 2/9B	81	49	24	7	1		1	49		24	8	49				24	8
25	JLN 2/9C	73	53	7	13	0			53		7	13	53				7	13
26	JLN 2/9D	103	66	26	11	0			66		26	11	66				26	11
27	JLN 2/9E	88	33	44	10	1		1	33		44	11	33				44	11
28	JLN 2/9F	38	32	6		0			32		6		32				6	
29	JLN 2/9G	83	73	9		1		1	73		9	1	73				9	1
30	JLN 2/18	83	68	8	5	2	2		70		8	5	70				8	5
31	JLN 2/18A	76	54	5	14	3		3	54		5	17	54				5	17
32	JLN 2/20	121	81	31	9	0			81		31	9	81				31	9
33	JLN 2/20A	47	23	14	10	0			23		14	10	23				14	10
34	JLN 2/20B	21	18	1	2	0			18		1	2	18				1	2
35	JLN 2/20C	96	70	20	5	1		1	70		20	6	70				20	6
36	JLN 2/20D	81	70	9	2	0			70		9	2	70				9	2
37	JLN 2/20E	70	37	24	8	1		1	37		24	9	37				24	9
38	JLN 2/22	3	1	1	1	0			1		1	1	1				1	1
39	SELAYANG HEIGHTS	412	216	122	66	8	4	4	217	3	122	70	216	1		2	122	71
40	JLN 2/16	18	7	5	6	0			7		5	6	7				5	6
41	MAS AYU APT	85	45	26	13	1		1	45		26	14	45				26	14
42	MAS MERAH APT	78	69		7	2	1	1	70			8	70					8
43	JLN 2/9E DATARAN TEMPLER	9	9			0			9				9					
44	JLN 2/3D DATARAN TEMPLER	10	9	1		0			9		1		9				1	
801	PENGUNDI TIDAK HADIR	3	2	1		0			2		1		2				1	
