kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN CENDANA	728	677	2	31	18	14	4	688	3	2	35	677	4	2		2	43
2	BLOK 4, TMN CENDANA	10	9			1		1	9			1	9					1
3	PERUMAHAN TELEKOM	3	2		1	0			2			1	2					1
4	TMN IMIGRESEN	4	4			0			3	1			4					
5	KG KASTAM	123	121		1	1		1	120	1		2	121					2
6	BLOK 52, TMN CENDANA	101	86	1	10	4	3	1	88	1	1	11	87	2			1	11
7	BLOK 46, TMN CENDANA	111	91	1	6	13	10	3	101		1	9	92	1			1	17
8	BLOK 51, TMN CENDANA	90	81		5	4	4		85			5	81					9
9	JLN CENDANA 9 TMN CENDANA	80	67	1	7	5	2	3	68	1	1	10	67	1			1	11
10	PUSAT BANDAR PASIR GUDANG	12	9	1	2	0			9		1	2	9				1	2
11	JLN CENDANA 4 TMN CENDANA	5	2	1	2	0			2		1	2	2				1	2
12	JLN CENDANA 6 TMN CENDANA	151	90	8	35	18	8	10	98		8	45	90	1			8	52
13	JLN CENDANA 7 TMN CENDANA	171	142	1	10	18	12	6	153	1	1	16	143	2	1		1	24
14	JLN CENDANA 8 TMN CENDANA	119	108		4	7	4	3	112			7	108	1				10
15	JLN CENDANA 10 TMN CENDANA	120	99		10	11	8	3	106	1		13	101	1				18
16	JLN CENDANA 11 TMN CENDANA	150	138	1	6	5	4	1	142		1	7	138				1	11
17	JLN CENDANA 12 TMN CENDANA	166	148	3	10	5	3	2	151		3	12	149	1			3	13
18	JLN CENDANA 2, TMN CENDANA	9	5		2	2	2		7			2	6					3
19	KUARTERS BOMBA DAN PENYELAMAT P.GUDANG	36	36			0			36				36					
20	QUARTERS POLIKLINIK PASIR GUDANG	7	7			0			7				7					
21	JLN CENDANA 3, TMN CENDANA	22	18			4	3	1	19	2		1	18	2				2
22	BLOK 44, TMN CENDANA	123	99		14	10	7	3	103	3		17	101	4				18
23	BLOK 37, TMN CENDANA	108	96		11	1		1	96			12	96					12
24	BLOK 17, TMN CENDANA	7	7			0			7				7					
25	BLOK 12, TMN CENDANA	54	44		1	9	9		53			1	44					10
26	BLOK 29, TMN CENDANA	40	18	1	12	9	9		27		1	12	18				1	21
27	BLOK 47, TMN CENDANA	124	107	1	3	13	8	5	115		1	8	108	1			1	14
28	BLOK 38, TMN CENDANA	100	87		5	8	2	6	89			11	89					11
29	BLOK 54, TMN CENDANA	126	100		16	10	8	2	108			18	102	1	1			22
30	BLOK 35, TMN CENDANA	56	33		16	7	5	2	37	1		18	33	3				20
31	BLOK 40, TMN CENDANA	141	131		7	3	1	2	132			9	132					9
32	BLOK 34, TMN CENDANA	49	38	1	8	2	2		40		1	8	38				1	10
33	BLOK 28, TMN CENDANA	53	19	11	20	3	2	1	21		11	21	19				11	23
34	BLOK 41, TMN CENDANA	89	83		1	5	4	1	87			2	83					6
35	BLOK 55, TMN CENDANA	107	103	1	2	1	1		104		1	2	103				1	3
36	BLOK 42, TMN CENDANA	129	113		8	8	5	3	118			11	115					14
37	BLOK 32, TMN CENDANA	58	42	1	7	8	6	2	48		1	9	42				1	15
38	BLOK 31, TMN CENDANA	36	24	4	4	4	4		28		4	4	24	1			4	7
39	BLOK 48, TMN CENDANA	103	87		9	7	2	5	89			14	87		1			15
40	BLOK 36, TMN CENDANA	36	34	1	1	0			34		1	1	34				1	1
41	BLOK 45, TMN CENDANA	91	69		16	6	3	3	72			19	70					21
42	BLOK 49, TMN CENDANA	98	83		11	4	3	1	85	1		12	83	2	1			12
43	BLOK 43, TMN CENDANA	137	112		17	8	4	4	116			21	113					24
44	BLOK 39, TMN CENDANA	98	89		7	2	1	1	90			8	90					8
45	BLOK 33, TMN CENDANA	98	43	1	40	14	9	5	52		1	45	43		1		1	53
46	BLOK 30, TMN CENDANA	53	43		1	9	5	4	47	1		5	43		1			9
47	BLOK 2, TMN CENDANA 1	9	8			1		1	8			1	8					1
48	BLOK 50, TMN CENDANA	101	89		6	6	2	4	91			10	89					12
49	BLOK 53, TMN CENDANA	105	83		16	6	2	4	85			20	83	1				21
50	BLOK 9, TMN CENDANA	4	3		1	0			3			1	3					1
51	BLOK 18, TMN CENDANA	13	9		4	0			9			4	9					4
52	BLOK 11, TMN CENDANA	14	14			0			14				14					
53	BLOK 15, TMN CENDANA	12	8			4	4		11	1			8					4
54	JALAN HARMONI, TAMAN NUSA DAMAI	16	12		2	2	1	1	13			3	12					4
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
