kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BULAT ROAD	930	3	773		154	153	1	8	148	773	1	3	152	1		773	1
2	RH TAPOI BULAT	83	4			79	79		5	78			4	79				
3	RH JAWI BULAT	59	1	5		53	53		1	53	5		1	53			5	
4	SG MINAH	382	2	346		34	34		3	33	346		2	34			346	
5	SG SEBANYAK	482		476		6	6			6	476			5	1		476	
6	RH AMPAWI	49	1	1		47	47		3	45	1		1	47			1	
7	RH NYADANG SELANGAN	5	1			4	4			5			1	4				
8	RH LINGGA SELANGAN	233	4	6		223	223		8	219	6		4	223			6	
9	RH INGUN SEPADAN	88		6		82	82		4	78	6			82			6	
10	RH SABA SELANGAN	40	2			38	38		3	37			2	37	1			
11	RH. ANSI	29		3		26	26			26	3			24		2	3	
12	SELANGAN CHINESE	67		66		1	1			1	66			1			66	
13	RH AWANG SG SEPADAN	33	1	2		30	30		1	30	2		1	30			2	
14	SG SELANGAN	197	3	73		121	121		4	120	73		3	118	1	2	73	
15	SG PANTU	156	1	102		53	53		3	51	102		1	52		1	102	
16	BULAT ROAD UPPER	130		127		3	3			3	127			3			127	
17	RH WILLAM TANDANG SG SELEKU	89				89	89			89				88	1			
18	RUMAH EDWARD KILLING SUNGAI STOK SEPADAN	14		3		11	11		2	9	3			10		1	3	
19	RH AWAN SG STOK	63		12		51	51			51	12			51			12	
20	RH ENTAGAU SG SEPADAN	25				25	25			25				25				
21	JALAN KWONG MING MINAH	50	6	38		6	6		7	5	38		6	6			38	
22	RUMAH AWANG, SUNGAI SEBADAN	8				8	8			8				8				
23	RH JABU	19		3		16	16			16	3			16			3	
