kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA BUKIT APING TIMOR	2699	2691	1	1	6		6	2689	2	1	7	2691				1	7
3	JLN DAMAI	2	2			0			2				2					
4	JLN DURIAN	9	9			0			9				9					
5	JLN MANGGIS	10	10			0			10				10					
6	JLN LANGSAT	14	10	4		0			10		4		10				4	
7	JLN ANGGERIK	17	17			0			17				17					
8	JLN DAHLIA	2	2			0			2				2					
9	JLN KENANGA	4	4			0			4				4					
10	JLN MERBOK	5	5			0			5				5					
11	JLN RAMBUTAN FELDA BKT APING TIMOR	6	6			0			6				6					
12	JLN MATAHARI FELDA BKT APING TIMOR	4	4			0			4				4					
701	PONDOK POLIS BUKIT APING TIMOR	2	2			0			2				2					
