kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
126	JELEBU	48522	31369	11706	2781	2664	2491	173	31106	2754	11706	2954	31387	45	12	3	11706	5367
127	JEMPOL	72122	45429	16762	8988	942	687	255	45548	568	16762	9243	45439	32	10	4	16762	9874
128	SEREMBAN	110168	52578	40509	14813	2268	1265	1003	52815	1028	40509	15816	52628	73	36	18	40509	16904
129	KUALA PILAH	49801	38203	7887	2457	1254	1082	172	38342	943	7887	2629	38219	13	17	5	7887	3660
130	RASAH	102838	30038	49137	21737	1925	937	988	30217	758	49137	22725	30085	141	52	16	49137	23406
131	REMBAU	88365	64331	9102	13811	1121	641	480	64487	485	9102	14291	64394	62	15	9	9102	14783
132	PORT DICKSON	75212	31669	24895	16668	1980	1449	531	32004	1113	24895	17200	31735	435	215	18	24895	17914
133	TAMPIN	60765	37957	14324	7264	1220	979	241	37893	1043	14324	7505	37990	346	216	17	14324	7872
