kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG KERPAL	41	24	1		16	16		24	16	1		24				1	16
2	KG KUALA PONTIAN	366	356	3	2	5	1	4	356	1	3	6	356				3	7
3	KG PARIT	459	431	12	2	14	11	3	429	13	12	5	431				12	16
4	KG FERI	154	147	1	2	4		4	147		1	6	147				1	6
5	R T P BUKIT SERDANG	135	54	4		77	76	1	65	65	4	1	54				4	77
6	KG SIMPANG SEPAYANG	724	714	1	2	7	1	6	713	2	1	8	714				1	9
7	RUMAH BANJIR	215	213	1		1	1		212	2	1		213				1	1
8	KAMPUNG HORAH	11	11			0			11				11					
9	KUARTERS GURU	16	15			1	1		16				15					1
10	TMN ROMPIN PERMAI	29	29			0			29				29					
11	KG BUKIT SERDANG	68	10	8		50	40	10	14	36	8	10	10				8	50
