kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LABU KUBONG	726	718		2	6	5	1	717	6		3	718					8
2	KUNCI AYER EMPAT	1219	1216	2		1		1	1213	3	2	1	1216				2	1
3	CHENDERONG BALAI	2651	2605	4	3	39	38	1	2611	32	4	4	2606	1	2		4	38
4	SIMPANG EMPAT BALAI POLIS	2000	1566	2	3	429	427	2	1609	384	2	5	1566				2	432
5	KAMPONG SC	265	261		3	1		1	261			4	261					4
6	HEADWORKS	1034	913	51	66	4	1	3	913	1	51	69	913				51	70
7	PARIT SATU	1136	1126	1	1	8	3	5	1127	2	1	6	1127		1		1	7
8	PARIT 13A SUNGAI LAMPAM	1009	1005		2	2	2		1004	3		2	1006					3
9	PARIT 3A SUNGAI TUNKU	791	784	1		6		6	783	1	1	6	784				1	6
10	KAMPONG PARIT 3D	1178	1169		5	4	1	3	1169	1		8	1169	1				8
11	PERMATANG	857	850	1		6	1	5	851		1	5	850				1	6
12	SUNGAI MANIK	684	674		3	7	2	5	672	4		8	674	1				9
13	CHIKUS	888	876	2	3	7	1	6	873	4	2	9	876		1		2	9
14	DEGONG	726	602	35	87	2	1	1	596	7	35	88	602				35	89
15	LANGKAP	2920	1802	694	413	11	5	6	1804	3	694	419	1802				694	424
16	LANGKAP TENGAH	2838	295	2096	440	7	3	4	295	3	2096	444	295				2096	447
17	LANGKAP UTARA	1425	584	680	158	3	3		586	1	680	158	585				680	160
18	PELAWAN TIMOR	781	16	487	17	261	260	1	34	242	487	18	16	1			487	277
19	CHUI CHAK	2891	39	2790	55	7	2	5	38	3	2790	60	39				2790	62
20	KAMPONG SC AIR HITAM	291	271	6	13	1		1	268	3	6	14	271				6	14
