kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA ULU TEBRAU	4342	4102	20	183	37	6	31	4100	8	20	214	4103	1	1		20	217
2	MAJU JAYA	2807	2434	87	204	82	18	64	2445	7	87	268	2437	3	3		87	277
3	NIPAH DELIMA	1696	643	858	167	27	12	15	649	6	858	182	646	3			858	188
4	PUTERI WANGSA 1	4773	1003	2792	909	69	37	32	1013	27	2792	941	1006	19	3		2792	953
5	MOUNT AUSTIN	4848	942	3258	596	52	26	26	946	22	3258	622	942	7	5	1	3258	635
6	BERTAM DELIMA	1709	527	1009	154	19	12	7	535	4	1009	161	528	2	3		1009	167
7	PEKAN PANDAN	2968	704	1991	212	61	10	51	704	10	1991	263	705	2	3		1991	267
8	KANGKAR TEBRAU BARU	1572	840	480	231	21	6	15	837	9	480	246	841		1		480	250
9	KANGKAR TEBRAU	1385	1057	116	175	37	11	26	1059	9	116	201	1057	1	2		116	209
10	LADANG TEBRAU	2419	1561	487	289	82	33	49	1581	13	487	338	1567	6	9	1	487	349
11	TAMAN GEMBIRA	1608	1177	266	58	107	54	53	1185	46	266	111	1180	38	5		266	119
12	BUKIT JAYA	3496	781	1689	984	42	16	26	789	8	1689	1010	783	1			1689	1023
13	RUMBIA DAYA	3512	1037	2136	291	48	22	26	1046	13	2136	317	1041	7	2	1	2136	325
14	NIBONG DAYA	2461	924	1295	195	47	23	24	938	9	1295	219	927	9	2	1	1295	227
15	PUTERI WANGSA 2	2883	731	1479	641	32	14	18	732	13	1479	659	731	6	1	1	1479	665
16	PELANGI GAYA	4357	643	3460	197	57	23	34	656	10	3460	231	647	9	5	1	3460	235
17	PINANG SAGU	3245	979	1955	228	83	57	26	1010	26	1955	254	990	17	6	3	1955	274
18	SETIA ENAU	6376	1350	4513	426	86	43	43	1367	26	4513	469	1354	10	5	6	4513	487
19	BUKIT MUTIARA	2775	1467	907	345	56	5	51	1466	6	907	396	1467	3			907	398
20	DESA TEBRAU	3115	533	2337	197	48	22	26	543	12	2337	223	536	5	2	2	2337	233
