kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN BERISU	107	69	33	4	1	1		69	1	33	4	69				33	5
2	BEREK POLIS BERISU	10	10			0			10				10					
3	KG TENGAH	31	29		2	0			29			2	29					2
4	SLK ALAHAN	11	11			0			11				11					
5	SLK AYER BESAR	15	9		6	0			9			6	9					6
6	KG BKT AYER LANJUT	15	14	1		0			14		1		14				1	
7	SLK AYER PUTEH	6	4	2		0			4		2		4				2	
8	SLK NERAMBAI	9	8			1	1		8	1			8		1			
9	SLK SEMELENGGANG	31	31			0			31				31					
10	SLK TUMPAK	14	14			0			14				14					
11	SLK UBAN	92	75	15	1	1		1	75		15	2	75				15	2
12	HULU BERISU	47	45		1	1		1	45			2	45					2
13	KG BERISU	344	315	11	13	5		5	315		11	18	315				11	18
