kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN SEKOLAH ULU TIRAM	52	7	44		1		1	7		44	1	7				44	1
2	PEKAN ULU TIRAM	261	27	204	27	3	1	2	27	1	204	29	27				204	30
3	KWSN POLIS	14	11		1	2	2		11	2		1	11					3
4	JALAN SUNGAI TIRAM	483	285	59	64	75	13	62	293	5	59	126	285	2	1		59	136
5	TAMAN TIRAM JAYA ULU TIRAM	152	2	115	34	1	1		2	1	115	34	2				115	35
6	JLN 7 TMN TIRAM JAYA	12	1	9	2	0			1		9	2	1				9	2
7	JLN 6 TMN TIRAM JAYA	26	2	12	11	1		1	2		12	12	2				12	12
8	JLN KEJAYAAN 1 TMN TIRAM JAYA	12	4	4	4	0			4		4	4	4				4	4
9	JLN TIRAM JAYA 5, TMN TIRAM JAYA	6		1	5	0					1	5					1	5
10	JLN KEJAYAAN 5, TMN TIRAM JAYA	8		3	4	1	1			1	3	4					3	5
11	JLN TIRAM JAYA 6, TMN TIRAM JAYA	10		5	5	0					5	5					5	5
12	JLN KURNIA, TMN TIRAM JAYA	6	1	4	1	0			1		4	1	1				4	1
13	JLN TIRAM JAYA 4, TMN TIRAM JAYA	13	1	10	2	0			1		10	2	1				10	2
14	JLN TIRAM JAYA 3, TMN TIRAM JAYA	8			8	0						8						8
15	JLN TIRAM JAYA 1, TMN TIRAM JAYA	15		12	3	0					12	3					12	3
16	TMN INTAN	286	87	127	58	14	3	11	87	3	127	69	87		1		127	71
17	TMN SRI TIRAM, ULU TIRAM	172	44	110	14	4	1	3	45		110	17	44		1		110	17
18	TMN ULU TIRAM	69	41	19	6	3	1	2	42		19	8	41				19	9
19	JLN JAYA 4, TMN ULU TIRAM	1		1		0					1						1	
701	BALAI POLIS ULU TIRAM	19	14		1	4	4		14	4		1	15		1			3
