kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEK 6 BBB JLN 6/1 - LRG 6A/6	1012	878	35	94	5	3	2	879	2	35	96	880			1	35	96
2	JLN 6B/1 - 6B/11	423	368	8	44	3	1	2	369		8	46	368				8	47
3	JLN 6C/1 - 6C/11/R/PANGSA SEK 6 BBB	1596	1380	14	184	17	10	7	1389	1	14	191	1383		1	1	14	196
4	KG TERAS JERNANG/BT 21	919	902	5	4	8	4	4	906		5	8	903	1			5	10
5	QRTS BOMBA B B B	29	28		1	0			28			1	28					1
6	QRT POLIS BBB	41	39		2	0			39			2	39					2
7	SEKSYEN 14 BBB	129	126	1	1	1	1		126	1	1	1	126				1	2
8	SEK 15/SEK 16 BBB	541	510	5	19	7	1	6	510	1	5	25	510		1		5	25
9	P/PURI SRI CEMPAKA	177	155	2	13	7	4	3	159		2	16	156	1			2	18
701	BALAI POLIS BANDAR BARU BANGI	62	53		2	7	7		57	3		2	55	1	1			5
801	PENGUNDI TIDAK HADIR	3	3			0			3				3					
