kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TO`KUN	3210	2526	574	102	8	3	5	2526	3	574	107	2526			1	574	109
2	MACHANG BUBOK	4287	1889	1990	393	15	10	5	1893	6	1990	398	1890		3		1990	404
3	BUKIT TEH	1365	1296	58	6	5	1	4	1294	3	58	10	1296				58	11
4	ALMA	1460	208	869	382	1	1		207	2	869	382	208	1			869	382
5	TAMAN SERI KIJANG	4531	1878	2270	372	11	5	6	1882	1	2270	378	1878		1	1	2270	381
6	BUKIT MINYAK	2473	1435	792	239	7	6	1	1436	5	792	240	1437	1			792	243
7	PERMATANG TINGGI	4114	120	3590	388	16	10	6	127	3	3590	394	122	1			3590	401
8	GAJAH MATI	1267	1128	125	14	0			1128		125	14	1128				125	14
9	TAMAN JAMBU	2278	364	1790	114	9	4	5	366	2	1790	119	367				1790	120
10	TAMAN SERI JANGGUS	6667	862	4101	1665	39	8	31	868	2	4101	1696	863				4101	1703
11	TAMAN ALMA JAYA	5608	1221	3585	760	42	23	19	1228	16	3585	779	1222	5	3		3585	793
