kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN LEONARD	77	2	68	7	0			2		68	7	2				68	7
2	JLN BESAR	165	5	151	9	0			5		151	9	5				151	9
3	JLN PONNIAH	176	13	148	14	1		1	12	1	148	15	13				148	15
4	JLN TUN ABDUL RAZAK	201	3	163	34	1		1	3		163	35	3				163	35
5	TAMAN MENTAKAB	315	15	278	20	2		2	15		278	22	15				278	22
6	JLN ZABIDIN	166	20	113	33	0			20		113	33	20				113	33
7	JLN PEKELILING	167	8	151	8	0			8		151	8	8				151	8
8	TAMAN SUPPIAH	155	12	130	6	7	1	6	13		130	12	12				130	13
9	JLN HAJI KASSIM	103	3	90	10	0			3		90	10	3				90	10
10	TAMAN MENTAKAB JAYA	69		64	5	0					64	5					64	5
11	JALAN BUNGA TANJUNG	29		29		0					29						29	
12	JALAN ANGGERIK	4		3	1	0					3	1					3	1
13	PAWAGAM GRAND	3		2		1		1			2	1					2	1
