kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA MATU	1775	1533	137		105	105		1544	94	137		1533	105			137	
2	SOK	290	253	32		5	5		255	3	32		253	3	1	1	32	
3	MATU	221	34	180		7	7		36	5	180		34	3	4		180	
4	SEKAAN BESAR	919	902	2		15	15		911	6	2		902	13		2	2	
5	JEMORENG	1140	1127	1		12	12		1136	3	1		1127	10	1	1	1	
6	BAWANG	1210	1192	3		15	15		1194	13	3		1192	12	2	1	3	
7	TIAN	2292	2247	26		19	18	1	2246	19	26	1	2247	14	2	2	26	1
8	BEKUMAH	458	314	1		143	142	1	29	427	1	1	314	141	1		1	1
9	ILAS	207	16	1		190	190		4	202	1		16	190			1	
10	IGAN	1667	1624	5		38	37	1	1649	12	5	1	1624	30	1	6	5	1
