kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN SEMAMBU JAYA	2			2	0						2						2
2	LDG SEMAMBU	57	1	8	47	1		1	1		8	48	1				8	48
3	JLN SEMAMBU	418	30	355	33	0			30		355	33	30				355	33
4	KEM GALING	413	388	18	3	4	4		389	3	18	3	388	1			18	6
5	JLN BUKIT GALING	31	5	23	3	0			4	1	23	3	5				23	3
6	RRM SEMAMBU	1106	686	182	231	7	3	4	684	5	182	235	686				182	238
7	TAMAN TUNAS JAYA	698	59	489	146	4	2	2	60	1	489	148	60	1			489	148
8	SEMAMBU	179	80	82	16	1	1		80	1	82	16	80	1			82	16
9	PERUMAHAN SEMAMBU BARU	749	365	287	94	3	1	2	362	4	287	96	365			1	287	96
10	TAMAN RASA SAYANG	133	12	114	7	0			12		114	7	12				114	7
11	KUATERS MPTAA	18	14	3	1	0			14		3	1	14				3	1
12	TAMAN BERSEKUTU	15	1	13	1	0			1		13	1	1				13	1
13	TAMAN MUHIBAH	24	3	15	6	0			3		15	6	3				15	6
14	KUATERS POLISAS	21	17	3	1	0			17		3	1	17				3	1
15	TAMAN CAHAYA TIMUR	81	2	51	27	1		1	2		51	28	2				51	28
16	KUATERS POLITEKNIK	24	21	2	1	0			21		2	1	21				2	1
17	TAMAN SETALI MAJU	157	136	18	3	0			136		18	3	136				18	3
18	KUARTERS FRU KEM GALING	17	15	2		0			15		2		15				2	
19	TAMAN SRI GALING	113	23	70	20	0			22	1	70	20	23				70	20
20	TAMAN MEGAH JAYA	55	4	37	13	1	1		5		37	13	4				37	14
21	TAMAN ANEKA JAYA	66	17	43	5	1		1	17		43	6	17				43	6
22	TAMAN ROS	20		8	12	0					8	12					8	12
23	TAMAN AIR PUTIH MAJU	47	6	39	1	1		1	6		39	2	6				39	2
24	TAMAN AIR PUTIH MAKMUR	1			1	0						1						1
25	KAWASAN PERINDUSTRIAN SEMAMBU	13	4	7	1	1		1	4		7	2	4				7	2
26	TAMAN SERI GALING INDAH	16		15	1	0					15	1					15	1
27	TAMAN GALING RIA	20	5	11	4	0			5		11	4	5				11	4
28	RUMAH PANJANG SEMAMBU	1			1	0						1						1
29	TUNAS JAYA FASA 5	50	2	42	6	0			2		42	6	2				42	6
30	TAMAN SERI SETALI INTAN	19	5	13	1	0			5		13	1	5				13	1
31	LORONG SERI SETALI	46	2	42	2	0			2		42	2	2				42	2
32	TAMAN TUNAS JAYA FASA 3	86	12	49	24	1		1	12		49	25	12				49	25
33	TMN GALING PERDANA	29	2	21	6	0			2		21	6	2				21	6
34	TMN HAJI AHMAD	42	11	31		0			11		31		11				31	
35	TMN ANEKA JAYA 6	8	2	5	1	0			2		5	1	2				5	1
36	TMN SETALI JAYA	3	1	2		0			1		2		1				2	
37	PUSAT KOMERSIAL SEMAMBU	42	24	5	13	0			24		5	13	24				5	13
38	PERKAMPUNGAN SETALI	65	5	51	9	0			5		51	9	5				51	9
39	TAMAN TAS JAYA	1	1			0			1				1					
40	TAMAN TUNAS BARU	53	4	35	14	0			4		35	14	4				35	14
41	TAMAN CAHAYA TIMUR	41	4	26	11	0			4		26	11	4				26	11
705	PGA KEM GALING	1128	1032	12	20	64	62	2	1052	42	12	22	1038	14	4	1	12	59
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
