kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN BALKIS	113	100	12		1		1	100		12	1	100				12	1
2	JLN MALIM MK BALAI PANJANG	801	675	105	4	17	9	8	681	3	105	12	676	1			105	19
3	TMN ASEAN	1764	117	1625	11	11	9	2	120	6	1625	13	117	2	2		1625	18
4	TMN TISAH	10	10			0			10				10					
5	TMN WANGI	37	37			0			37				37					
6	TMN MUTIARA	210	206	2		2	2		207	1	2		206	1			2	1
7	TMN SRI MANGGA	528	72	445	6	5		5	72		445	11	72				445	11
8	TMN POKOK MANGGA	1210	580	592	33	5		5	579	1	592	38	580				592	38
9	TMN SRI MANGGA SEK 2	317	119	186	4	8	1	7	119	1	186	11	119	1			186	11
10	QRS LIKOM	1	1			0			1				1					
11	PANGSAPURI ASEAN	29	1	26	1	1		1	1		26	2	1				26	2
12	TMN MANGGA INDAH	2	2			0			2				2					
13	TMN POKOK MANGGA SEK 2	35	20	14	1	0			20		14	1	20				14	1
14	TMN SRI MANGGA SEK 1	296	86	199	9	2	1	1	86	1	199	10	86				199	11
15	TMN BALKIS 3	14	5	9		0			5		9		5				9	
16	PLAZA PANDAN MALIM	26	17	8		1	1		18		8		17				8	1
17	TMN MALIM INDAH	13	13			0			13				13					
18	TMN PANDAN MALIM	109	14	95		0			14		95		14				95	
19	RUMAH PANGSA PANDAN MALIM	45	17	28		0			17		28		17				28	
20	QRTS. BALAI POLIS MALIM	11	11			0			11				11					
21	TMN. GADONG BAHAGIA	22	22			0			22				22					
22	TAMAN BALAI PANJANG INDAH	2	2			0			2				2					
701	BALAI POLIS MALIM JAYA	35	33			2	2		34	1			34	1				
801	PENGUNDI TIDAK HADIR	4	1	3		0			1		3		1				3	
