kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAW KERETAPI CONNAUGHT BRIDGE	19	11	4	4	0			11		4	4	11				4	4
2	KG BKT BADAK	104	70	16	18	0			70		16	18	70				16	18
3	CONNAUGHT BRIDGE JUNCTION	95	35	30	30	0			34	1	30	30	35				30	30
4	S/JANALETRIK CONNAUGHT BRIDGE	181	71	12	95	3		3	70	1	12	98	71				12	98
5	JLN CEB	220	131	8	81	0			130	1	8	81	131				8	81
6	JLN PEGAWAI	8	5		3	0			5			3	5					3
7	JLN 1 CEB	28	9	7	12	0			9		7	12	9				7	12
8	JLN 2 CEB	8	7		1	0			7			1	7					1
9	JLN 3 CEB	14	9		5	0			9			5	9					5
10	JLN DATO HJ MOHD SIDIN	378	311	10	53	4	1	3	312		10	56	311	1			10	56
11	KG TOK DAGANG	264	185	1	77	1		1	183	2	1	78	185				1	78
12	TMN BUKIT JATI	682	602	20	50	10	2	8	604		20	58	602		1		20	59
13	JLN 3B BKT JATI	68	64		3	1		1	64			4	64					4
14	JLN 2A BUKIT JATI	50	46		3	1	1		47			3	46	1				3
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
