kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SRI GOMBAK 9	3994	2362	1046	544	42	12	30	2367	7	1046	574	2366		1		1046	581
2	TAMAN GREENWOOD	3443	2934	135	284	90	20	70	2949	5	135	354	2938				135	370
3	SIMPANG TIGA	4412	3570	15	15	812	28	784	3588	10	15	799	3574	5	3		15	815
4	BATU 8 GOMBAK	3176	2503	48	65	560	7	553	2508	2	48	618	2505		1		48	622
5	GOMBAK SELATAN	4811	3554	54	76	1127	17	1110	3554	17	54	1186	3554	3	2		54	1198
6	GOMBAK SETIA	3368	3101	78	109	80	13	67	3100	14	78	176	3104	2	4		78	180
7	SRI GOMBAK 1	4836	2883	1119	603	231	32	199	2908	7	1119	802	2886	1	4		1119	826
8	SRI GOMBAK 2-7	5207	3034	1397	708	68	12	56	3038	8	1397	764	3035	4	1		1397	770
9	TAMAN GOMBAK	3684	2916	213	470	85	17	68	2923	10	213	538	2916	1	3	1	213	550
10	BATU 9 GOMBAK	3880	2892	25	148	815	556	259	3074	374	25	407	2897	2			25	956
11	TAMAN KAMARIAH	1052	852	64	46	90	8	82	855	5	64	128	855	1	2		64	130
12	SRI GOMBAK 10	1998	1219	462	277	40	10	30	1226	3	462	307	1219		1	1	462	315
13	SRI GOMBAK 8	1672	723	711	218	20	5	15	724	4	711	233	726	2			711	233
14	PINGGIRAN BATU CAVES	4414	2984	623	694	113	22	91	3001	5	623	785	2988	4	3		623	796
15	TAMAN SELASEH	5514	4219	280	925	90	26	64	4232	13	280	989	4223	5	5		280	1001
