kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN KHO SIONG TOH	1		1		0					1						1	
2	PEKAN BEKOK	113	16	96	1	0			15	1	96	1	16				96	1
3	JLN CHONG	69		69		0					69						69	
4	JLN SULTAN	263	18	242	3	0			18		242	3	18				242	3
5	JLN HAJI	65		65		0					65						65	
6	JLN KEMP	81		81		0					81						81	
7	JLN MUSA	77		77		0					77						77	
8	JLN MARLONG	15		15		0					15						15	
9	JLN BESAH	76		76		0					76						76	
10	JLN MALAYSIA	53		53		0					53						53	
11	LDG KHOO SIONG TOH	1		1		0					1						1	
12	JLN RAOF	40		40		0					40						40	
13	JLN PADANG	8		8		0					8						8	
14	JLN DATO' LEE SAN CHOON	69	1	67	1	0			1		67	1	1				67	1
15	JLN CHUA TOK	8		8		0					8						8	
16	JLN PUTERA	143	111	31		1		1	111		31	1	111				31	1
17	JLN PUTERI	36		36		0					36						36	
18	JLN HULUBALANG	41	3	37	1	0			3		37	1	3				37	1
19	JLN TEMENGGONG	50	17	3	30	0			17		3	30	17				3	30
20	JLN PANGLIMA	49	47		1	1	1		48			1	47	1				1
21	JLN NAKHODA	39	36	1		2		2	36		1	2	36				1	2
22	JLN BAHRU	13	1	8	3	1		1	1		8	4	1				8	4
23	JLN BENDARA DALAM	2		2		0					2						2	
24	RUMAH RAKYAT	69	41	11	17	0			41		11	17	41				11	17
