kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN DAHLIA	740	672	56	8	4	1	3	670	3	56	11	672				56	12
2	JALAN PENGKALAN	1405	1141	172	84	8	3	5	1139	5	172	89	1141				172	92
3	KOLAM AIR	570	104	246	211	9	4	5	107	1	246	216	104	1		1	246	218
4	BANDAR	669	154	368	143	4	3	1	149	8	368	144	154				368	147
5	SIMPANG TIGA PEKAN LAMA	980	58	873	49	0			58		873	49	58				873	49
6	PETERI	335	75	241	19	0			75		241	19	75				241	19
7	KAMPUNG BAHRU	2007	353	1482	159	13	2	11	354	1	1482	170	354				1482	171
8	TAMAN SENTOSA	878	60	791	26	1		1	59	1	791	27	60				791	27
9	TAMAN DELIMA	2395	1826	472	79	18	7	11	1832	1	472	90	1828	2	1		472	92
10	TAMAN INTAN	3546	1431	1848	241	26	5	21	1433	3	1848	262	1431	1			1848	266
11	BAKAR ARANG	3990	1323	2351	295	21	6	15	1320	9	2351	310	1324				2351	315
12	TAMAN ARKED	1866	1075	671	117	3		3	1068	7	671	120	1075				671	120
13	TAMAN MAKMUR	2346	468	1708	160	10	1	9	467	2	1708	169	468				1708	170
14	SUNGAI PASIR	1328	1226	80	16	6	2	4	1221	7	80	20	1227				80	21
15	TAMAN NILAM	1493	1285	137	61	10	1	9	1285	1	137	70	1285				137	71
16	TAMAN SEJATI INDAH	4031	2099	1008	908	16	5	11	2098	6	1008	919	2099	4			1008	920
17	TAMAN SRI WANG	1917	871	316	717	13	4	9	874	1	316	726	871				316	730
18	TAMAN KELADI	8495	3838	2398	2219	40	13	27	3841	10	2398	2246	3838	2	1		2398	2256
