kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG PULAU	131	130			1		1	130			1	130					1
2	PADANG BENTA	329	328	1		0			328		1		328				1	
3	SIMPANG AMPAT	66	45	21		0			45		21		45				21	
4	SUNGAI BHARU	1447	1272	170		5	3	2	1271	4	170	2	1273				170	4
5	SUNGEI BUGIS	104	95	8		1	1		96		8		95		1		8	
6	KAMPUNG BERJAYA	68	68			0			68				68					
7	BANIR TEMBUS	215	215			0			211	4			215					
8	KG SG PEDATI	25	25			0			25				25					
9	SG BELATI JAWI PUJA	152	152			0			152				152					
10	KG MELINTANG	74	64			10		10	64			10	64					10
