kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN RIA JAYA	9148	4645	2348	2108	47	13	34	4653	5	2348	2142	4649		1	1	2348	2149
2	TAMAN MUTIARA	2321	305	1437	572	7		7	301	4	1437	579	305				1437	579
3	PEKAN LAMA	1880	52	1734	88	6		6	52		1734	94	52				1734	94
4	PADANG BULOH	1062	1017	3	41	1	1		1015	3	3	41	1017				3	42
5	KAMPUNG SIDAM	1430	1273	9	4	144	15	129	1270	18	9	133	1273				9	148
6	KAMPUNG RAJA	3778	1242	1967	561	8	2	6	1233	11	1967	567	1242	2			1967	567
7	SCARBORO	775	378	10	348	39	4	35	380	2	10	383	379				10	386
8	PENGKALAN LEBAI MAN	4400	1419	1796	1174	11	1	10	1416	4	1796	1184	1419				1796	1185
9	TAMAN SUTERA	2020	478	1064	471	7	3	4	474	7	1064	475	479	2			1064	475
10	SERI IMPIAN	3616	1397	1440	766	13	4	9	1398	3	1440	775	1397		1		1440	778
11	PUTERI JAYA	4618	2455	981	1143	39	17	22	2468	4	981	1165	2460	2	1	1	981	1173
12	KAMPUNG SARUKAM	723	534	53	131	5		5	534		53	136	534				53	136
13	PANTAI PRAI	1005	1003	1	1	0			1002	1	1	1	1003				1	1
