kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG KEDAYAN	143	137	1		5	5		140	2	1		137	4		1	1	
2	KUALA SEGAN DOWNWARD	70	56	4		10	10		57	9	4		56	10			4	
3	SG SEGAN	28	8			20	20		8	20			8	20				
4	RH ATAN SG SILAS	82				82	82		9	73				81	1			
5	RH ANTHONY SG SILAS	85	3			82	82		3	82			3	82				
6	RH USAH SG SEGAN	312	16	3		293	293		17	292	3		16	287	1	5	3	
7	RH CHUNDI SG SEGAN	33				33	33		1	32				33				
8	RH SANGGAU	25				25	25		3	22				25				
9	RH JANGU SG SILAS	153	4	2		147	147		3	148	2		4	145	1	1	2	
10	RH INTING SG SEGAN	60	1			59	59		5	55			1	57	1	1		
11	RH MAT SG SEGAN	5				5	5		3	2				5				
12	RH BAGONG SG SILAS	53				53	53		1	52				52	1			
13	RH ALAM SG SEGAN	37		1		36	36		2	34	1			36			1	
14	RH DATO SG SEGAN	32	3	1		28	28		7	24	1		3	28			1	
15	RH EGOH MUPANG SEGAN	38				38	38		1	37				38				
16	WONG PASANG SG.SEGAN	14	3			11	11		1	13			3	11				
17	RH MINIT SG SEGAN	13				13	13		1	12				13				
18	RH SURING SG SILAS	24				24	24			24				24				
19	RH INTING SEGAN	11				11	11			11				11				
20	RH ELOH SG SEGAN	65	1			64	64		2	63			1	62		2		
21	RH GIRI SG SEGAN	49	1			48	48		2	47			1	48				
