kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH. RAN NG. KESIT	106		2		104	104			104	2			104			2	
2	LBK SUBONG	146	1	6		139	139		2	138	6		1	139			6	
3	RH ENSABI PELANGGA	7				7	7			7				7				
4	NG KAPU KESIT	73	1	1		71	71		1	71	1		1	71			1	
5	ULU KESIT	67				67	67			67				67				
6	SARUBAH	132	2			130	130		5	127			2	129	1			
7	SEREMBAI KESIT	43		1		42	42			41	1	1		40	1		1	1
8	LEPONG MAWANG	60		7		53	53		1	52	7			53			7	
9	RH LIMPENG ULU KESIT	20				20	20			20				20				
10	SKANDIS LEMANAK	49				49	49			49				49				
11	KAPU ULU KESIT	41				41	41		2	39				40	1			
12	KESIT SCHOOL	6				6	6			6				6				
13	NG NGEMAH	108	1	1		106	106		5	102	1		1	105	1		1	
