kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUJANG	2716	2582	19	105	10	8	2	2584	6	19	107	2582				19	115
2	PEKAN SABTU MERBOK	1232	846	196	188	2	1	1	840	7	196	189	846				196	190
3	SIMPANG TIGA PASIR	1575	1565	6	1	3	2	1	1566	1	6	2	1565				6	4
4	PEKAN MERBOK	1430	1303	121	3	3	1	2	1302	2	121	5	1303	1			121	5
5	KAMPUNG PASIR	1124	1120	1		3		3	1117	3	1	3	1120				1	3
6	KAMPUNG HUMA	1209	1204	2	2	1		1	1202	2	2	3	1204				2	3
7	TANJONG DAWAI	2021	1497	481	24	19	4	15	1497	4	481	39	1497				481	43
8	BATU HAMPAR	1872	1865	4	2	1	1		1859	7	4	2	1866				4	2
9	PENGKALAN BUJANG	1280	1275		1	4	1	3	1274	2		4	1275		1			4
10	SUNGAI GELAM	1636	1630		2	4	2	2	1627	5		4	1630	1				5
11	SUNGAI JAGONG	1452	1417	23	1	11	4	7	1419	2	23	8	1418	2	1		23	8
12	SUNGAI LAYAR	2432	2246	94	79	13	6	7	2248	4	94	86	2247	2	1		94	88
13	SEMELING KANAN	1657	1340	277	38	2	1	1	1335	6	277	39	1341				277	39
14	SEMELING KIRI	1914	849	945	113	7	2	5	847	4	945	118	851				945	118
15	KAMPUNG BEDONG	2951	1476	787	673	15	6	9	1477	5	787	682	1476	1	1		787	686
16	TAMAN ORKID	1434	1074	202	149	9	2	7	1075	1	202	156	1075				202	157
17	TAMAN SRI TANJONG	3208	2512	527	163	6	3	3	2511	4	527	166	2512		2		527	167
18	BUNGA RAYA	1531	450	561	500	20	1	19	451		561	519	451				561	519
19	SEKOLAH IBRAHIM	6741	5551	586	165	439	417	22	5508	460	586	187	5566	182	97	5	586	305
