kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT BUNGA	2065	2035	1	1	28	5	23	2012	28	1	24	2035		1		1	28
2	JAKAR	1342	1332	1	1	8	3	5	1328	7	1	6	1332		1		1	8
3	NIBONG	1121	1107	4	1	9	1	8	1087	21	4	9	1108				4	9
4	JEDOK TUA	1068	1057	1		10	3	7	1045	15	1	7	1057				1	10
5	LALANG PEPUYU	1550	1535	1	1	13	6	7	1521	20	1	8	1536				1	13
6	BATU GAJAH	2577	2560	7	7	3	1	2	2554	7	7	9	2560		1		7	9
7	ASAHAN	2811	2632	8	6	132	127	5	2604	155	8	11	2636	45	16	4	8	69
8	LAWANG	2793	2776	4	3	10	3	7	2769	10	4	10	2777				4	12
9	GUAL JEDOK	1033	1027			6	4	2	1029	2		2	1028			1		4
10	AIR CANAL	992	987	3		2	1	1	987	1	3	1	987				3	2
