kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TENGLU BATU 6	127	122	3		2		2	122		3	2	122				3	2
2	TENGLU BESAR	226	223	1	1	1		1	223		1	2	223				1	2
3	TENGLU BATU 3 3/4	43	43			0			42	1			43					
4	TENGLU BATU 4	143	142	1		0			141	1	1		142				1	
5	KAMPONG BATU 4 1/2 TENGLU	20	19		1	0			19			1	19					1
6	TENGLU BATU 5	106	99	6	1	0			99		6	1	99				6	1
7	KAMPONG BATU 6 TENGLU	100	99	1		0			98	1	1		99				1	
8	BATU 31/2 TENGLU	11	11			0			11				11					
9	KAMPONG BATU 4 3/4 TENGLU	1	1			0			1				1					
10	BT. 3 KG. TENGLU	16	15	1		0			15		1		15				1	
11	TENGLU BATU 7	30	30			0			30				30					
12	KM.10 JALAN ENDAU KG.TENGLU	75	73	2		0			73		2		73				2	
13	KG TENGLU	82	82			0			82				82					
