kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BAGAN MIDAH	3		3		0					3						3	
2	KG SG RANTAKA	35	34	1		0			34		1		34				1	
3	D I D LINES MATANG	9	8		1	0			8			1	8					1
4	KOTA MENTRI MATANG	7	7			0			7				7					
5	MANGALA STREET	147	40	69	38	0			40		69	38	40				69	38
6	MENTRI ROAD MATANG	107	101	1	4	1		1	101		1	5	101				1	5
7	MESJID MATANG/JLN MAKAM TOK SAGO	16	16			0			16				16					
8	P W D LABOUR LINES	10	6	1	3	0			6		1	3	6				1	3
9	CHINA LANE MATANG	66		66		0					66						66	
10	CHINA STREET MATANG	152		151	1	0					151	1					151	1
11	KONGSI 12 MATANG	52		52		0					52						52	
12	TELOK KERTANG MATANG	522	47	475		0			47		475		47				475	
13	KG BARU TELOK KERTANG	108	1	104	3	0			1		104	3	1				104	3
14	KG SG MATANG	2	2			0			2				2					
15	TAMAN SRI MATANG	139	62	72	5	0			62		72	5	62				72	5
16	TAMAN DATO SAGOR	14	7	6		1		1	7		6	1	7				6	1
17	TMN MATANG	40	33	4	3	0			33		4	3	33				4	3
18	SIMPANG MATANG	38	7	26	5	0			7		26	5	7				26	5
