kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BAOH	479	12	6		461	461		8	465	6		12	460	1		6	
2	PENAT	391	367	22		2	2		352	17	22		367	2			22	
3	SEBAKONG	449	21	1		427	427		11	437	1		21	426		1	1	
4	ULU BAOH	555	9	1		545	545		10	544	1		9	545			1	
5	DIJIH	415	5	6		404	404		8	401	6		5	403		1	6	
6	ULU SIKAT	205	1	2		202	202		9	194	2		1	200	2		2	
7	NANGA SIKAT	409	6	5		398	398		11	393	5		6	397	1		5	
8	ENGKERBAI	197	3			194	193	1	7	189		1	3	193				1
9	PETANAK MUKAH	1213	1080	93		40	39	1	601	518	93	1	1080	35	2	2	93	1
10	TELLIAN	1239	1165	34		40	39	1	149	1055	34	1	1165	30	4	5	34	1
11	JUDAN	466	423	36		7	7		417	13	36		423	6	1		36	
12	KUALA LAMA	1362	838	469		55	55		743	150	469		838	48	4	3	469	
13	TELLIAN LAUT	1109	1075	15		19	15	4	794	296	15	4	1075	14		1	15	4
14	MUKAH	939	303	581		54	49	5	258	94	581	5	303	46	1	2	581	5
15	PENAKOP PERMAI	433	382	40		11	8	3	380	10	40	3	382	7	1		40	3
