kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG LAKSAMANA	1766	466	52	1205	43		43	464	2	52	1248	466				52	1248
2	JLN LAKSAMANA 1 - 10	813	458	19	312	24		24	457	1	19	336	458				19	336
3	BLOK A - E P/PURI LAKSAMANA	268	76	6	182	4		4	76		6	186	76				6	186
4	TMN PUTRI L`MANA/BLK DELIMA,CAHAYA,KAYU,SURIA,BAYU	258	56	42	156	4		4	56		42	160	56				42	160
5	APT PUTRA LAKSAMANA	48	24	2	20	2		2	24		2	22	24				2	22
6	APT SRI ASTANA	140	76	5	52	7	1	6	77		5	58	77				5	58
7	TMN LAKSAMANA PERMAI	93		1	92	0					1	92					1	92
8	BLOK SUTERA	16	4		12	0			4			12	4					12
9	BLOK AMAN	63		1	62	0					1	62					1	62
10	BLOK BALDU APT PUTRA	16	9	3	4	0			9		3	4	9				3	4
11	KG SG KERTAS	1065	934	6	30	95	1	94	931	4	6	124	934				6	125
12	JLN LAKSAMANA	42	17	2	22	1		1	17		2	23	17				2	23
13	JLN LAKSAMANA 1	53	27		23	3		3	27			26	27					26
14	JLN LAKSAMANA 1/1	19	9		10	0			9			10	9					10
15	JLN LAKSAMANA 1/3	20	15		5	0			15			5	15					5
16	JLN LAKSAMANA 1/4	14	14			0			14				14					
17	JLN LAKSAMANA 2	112	37	2	68	5	1	4	38		2	72	37				2	73
18	JLN LAKSAMANA 3	24	18		4	2		2	18			6	18					6
19	JLN LAKSAMANA 3/1	13	6		7	0			6			7	6					7
20	JLN LAKSAMANA 4	27	12		14	1	1		13			14	13					14
21	JLN LAKSAMANA 4/1	18	4		14	0			4			14	4					14
22	JLN LAKSAMANA 5	122	36	7	77	2	1	1	36	1	7	78	36	1			7	78
23	JLN LAKSAMANA 6	22	14		8	0			14			8	14					8
24	JLN LAKSAMANA 6/1	21	16		5	0			16			5	16					5
25	JLN LAKSAMANA 7	12	6	1	5	0			6		1	5	6				1	5
26	JLN LAKSAMANA 8	27	22		3	2		2	22			5	22					5
27	JLN LAKSAMANA 9	24	20		4	0			20			4	20					4
28	JLN LAKSAMANA 10	41	20	5	16	0			20		5	16	20				5	16
29	JLN LAKSAMANA 10/3	8	7			1	1		8				7					1
30	BLOK B LAKSAMANA JAYA	42	7		35	0			7			35	7					35
31	BLOK DELIMA PUTRI LAKSAMANA	17	11		6	0			11			6	11					6
32	BLOK CAHAYA PUTRI LAKSAMANA	14	1		12	1		1	1			13	1					13
33	BLOK SURIA PUTRI LAKSAMANA	35	5	14	16	0			5		14	16	5				14	16
34	BLOK BAYU PUTRI LAKSAMANA	28	12	4	11	1		1	12		4	12	12				4	12
35	JLN L/P 1 TMN LAKSAMANA PERMAI	9			9	0						9						9
36	JLN L/P 2 TMN LAKSAMANA PERMAI	28			27	1	1			1		27			1			27
37	JLN L/P 4 TMN LAKSAMANA PERMAI	40		1	39	0					1	39					1	39
38	BLOK A P/PURI LAKSAMANA	24	3	2	18	1		1	3		2	19	3				2	19
39	KG LAKSAMANA JAYA	109	12	5	91	1		1	12		5	92	12				5	92
