kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN TEMIANG	538	4	401	130	3		3	4		401	133	4				401	133
2	JALAN TUN DR. ISMAIL	531	10	465	50	6	2	4	10	2	465	54	10	1			465	55
3	BUKIT JONG	38	5	3	30	0			5		3	30	5				3	30
4	KAMPONG NEE YAN	513	2	492	19	0			2		492	19	2				492	19
5	TAMAN CHERNG SHIANG	42	1	41		0			1		41		1				41	
6	TAMAN SENTOSA	96	3	74	17	2		2	3		74	19	3				74	19
7	TAMAN BUKIT MARKISA	238	10	179	47	2		2	10		179	49	10				179	49
8	TAMAN JAYA MAS	573	34	292	239	8	3	5	37		292	244	34				292	247
9	JALAN TUN DR. ISMAIL	323	1	297	25	0			1		297	25	1				297	25
10	TAMAN BUKIT DELIMA	257	16	222	17	2	1	1	16	1	222	18	16				222	19
