kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN PARAMESWARA SS 25 1	349	14	301	24	10		10	14		301	34	14				301	34
2	JLN CHAN KOON CHENG SS 25	59		51	8	0					51	8					51	8
3	JLN LAKSAMANA CHENG HO	617	18	588	8	3	1	2	18	1	588	10	18				588	11
4	LRG 3 JLN PARAMESWARA	47	2	39	5	1		1	2		39	6	2				39	6
5	JLN THAMBY ABDULLAH	181	33	134	9	5		5	33		134	14	33				134	14
6	LRG 2 JLN LAKSAMANA CHENG HO	46		45	1	0					45	1					45	1
7	LRG 1 JLN LAKSAMANA CHENG HO	13	2	11		0			2		11		2				11	
8	PANGSAPURI BAKTI 2	100	3	88	6	3	1	2	3	1	88	8	3	1			88	8
9	TMN BAKTI	44		42	2	0					42	2					42	2
10	PANGSAPURI PARAMESWARA 1&2	17	1	12	3	1		1	1		12	4	1				12	4
11	RUMAH PANGSA BANDAR HILIR 1 & 2	73	27	44	2	0			27		44	2	27				44	2
12	PANGSAPURI LAKSAMANA CHENG HO 2	6		6		0					6						6	
13	PANGSAPURI BAKTI 1 MUTIARA	16	1	12	1	2		2	1		12	3	1				12	3
