kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN SRI KEPONG	739	43	592	93	11	2	9	44	1	592	102	43				592	104
2	TMN SRI SINAR SEGAMBUT	4999	280	4323	356	40	12	28	285	7	4323	384	280	3			4323	393
3	TMN SEGAMBUT PERMAI	135	47	61	17	10	1	9	48		61	26	47		1		61	26
4	TMN SEGAMBUT AMAN	183	19	130	28	6		6	19		130	34	19				130	34
5	TMN SEGAMBUT MUDA (60C)	188	35	94	48	11	2	9	35	2	94	57	35	2			94	57
6	TMN SEGAMBUT DAMAI (60B)	245	34	155	36	20	1	19	35		155	55	35				155	55
7	ANGSA APARTMENT	42		41		1	1		1		41			1			41	
8	TAMAN SEGAMBUT MAJU	36		34	2	0					34	2					34	2
9	VILLA SAUJANIS	59		57		2		2			57	2					57	2
801	PENGUNDI TIDAK HADIR	4	1	2	1	0			1		2	1	1				2	1
