kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN TAIPING	11	2	7	2	0			2		7	2	2				7	2
2	WESTERN MARKET	8		8		0					8						8	
3	GREEN HOUSE AREA	832	14	789	28	1		1	14		789	29	14				789	29
4	SIMPANG ROAD	400	26	359	10	5	1	4	26	1	359	14	27				359	14
5	TMN KOTA RAYA	26	6	20		0			6		20		6				20	
6	TAMAN SRI KOTA	970	504	345	117	4		4	504		345	121	504				345	121
7	LORONG DUA TAMAN SRI KOTA	40	15	14	11	0			15		14	11	15				14	11
8	LORONG SATU TAMAN SRI KOTA	19	12	3	4	0			12		3	4	12				3	4
9	TMN SRI HIJAU	543	105	400	36	2	1	1	105	1	400	37	105				400	38
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
