kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BENDANG BHARU	8	8			0			8				8					
2	KAMPONG KUBANG JAMBU	208	207			1	1		207	1			207					1
3	KAMPONG LAHAR	68	67			1		1	66	1		1	67					1
4	KG LENGGONG	20	16	2	2	0			16		2	2	16				2	2
5	KAMPONG SENERLAI	22	22			0			22				22					
6	KAMPONG TASEK	7	7			0			7				7					
7	KAMPONG ULU LENGGONG	61	61			0			61				61					
8	KAMPONG MESJID	189	188	1		0			188		1		188				1	
9	P W D QUARRY	32	30	2		0			30		2		30				2	
10	KAMPONG KOTA	88	85		2	1		1	85			3	85					3
11	BUKIT NANGKA	25	24			1	1		25				24					1
12	KG SEK PEREMPUAN	89	87		1	1	1		88			1	87					2
13	KG PALONG	35	35			0			35				35					
14	TMN KOTA LENGGONG	9	7	1	1	0			7		1	1	7				1	1
