kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LDG SWEE LAM	229	74	43	106	6		6	72	2	43	112	74				43	112
3	JLN NURI 6 BANDAR PUTRA	65	27	24	13	1		1	27		24	14	27				24	14
4	JLN NURI 28 BANDAR PUTRA	70	11	47	11	1	1		12		47	11	11	1			47	11
7	JLN NURI 31 BANDAR PUTRA	58	19	25	13	1	1		19	1	25	13	19				25	14
8	JLN NURI 35 BANDAR PUTRA	40	4	28	6	2		2	4		28	8	4				28	8
9	JLN MEWAH BANDAR PUTRA	74	7	65	2	0			7		65	2	7				65	2
10	JLN MEWAH UTAMA BANDAR PUTRA	132	20	98	14	0			20		98	14	20				98	14
11	JLN MERAK 1 BANDAR PUTRA	52	18	25	8	1	1		18	1	25	8	18				25	9
14	JLN MERAK 7 BANDAR PUTRA	31	11	12	8	0			11		12	8	11				12	8
15	JLN MERAK 11 BANDAR PUTRA	31	9	21	1	0			9		21	1	9				21	1
16	JLN KASAWARI 2 BANDAR PUTRA	61	6	42	13	0			6		42	13	6				42	13
17	JLN KASAWARI 3 BANDAR PUTRA	36	3	25	8	0			3		25	8	3				25	8
18	JLN KASAWARI 12	47	5	34	8	0			4	1	34	8	5				34	8
19	JLN NURI 21 BANDAR PUTRA	38	1	28	8	1		1	1		28	9	1				28	9
20	JLN NURI 27 BANDAR PUTRA	29	2	19	8	0			2		19	8	2				19	8
22	JLN LENGKONGAN MEWAH BANDAR PUTRA	54	6	39	7	2	2		6	2	39	7	6			1	39	8
23	JLN NURI 22 BANDAR PUTRA	67	3	25	38	1		1	3		25	39	3				25	39
26	JLN MERAK 10 BANDAR PUTRA	40	16	17	7	0			16		17	7	16				17	7
33	JLN ENGGANG 8 BANDAR PUTRA	38	11	24	2	1		1	11		24	3	11				24	3
