kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BAGAN NYIOR MK 12	247	234	12		1	1		235		12		234	1			12	
2	BUKIT KECHIL JURU MK 12	1100	901	159	40	0			897	4	159	40	901				159	40
3	KG SEKOLAH JURU MK 12	827	743	82	1	1		1	742	1	82	2	743				82	2
4	KG TENGAH JURU MK 12	98	93	5		0			93		5		93				5	
5	KUALA JURU MK 12	510	483	19	5	3	1	2	484		19	7	483	1			19	7
6	POKOK KUMBAR JURU MK 12	28	28			0			28				28					
7	SEMATANG KG SEKOLAH MK 12	10	9	1		0			9		1		9				1	
8	SG SEMILANG MK 12	472	467	3	2	0			467		3	2	467				3	2
9	TOK KANGAR JURU MK 13	239	189	31	19	0			187	2	31	19	189				31	19
10	TMN SERI DELIMA	373	227	88	52	6	4	2	230	1	88	54	227		1		88	57
11	TMN MENGKUDU	55	24	17	13	1	1		25		17	13	24	1			17	13
12	TAMAN CENDANA INDAH	69		60	9	0					60	9					60	9
13	TAMAN JURU SETIA	9	5	3		1		1	5		3	1	5				3	1
14	TAMAN DESA JURU	21		20	1	0					20	1					20	1
15	TAMAN DELIMA JATI	10	2	6	2	0			2		6	2	2				6	2
