kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN BESAR PRAI	669	45	198	424	2		2	44	1	198	426	45				198	426
2	POLICE BARRACKS	10	7		1	2	1	1	7	1		2	7	1				2
3	JALAN ASHWORTH	13	3		8	2		2	3			10	3					10
4	JALAN COOPE	99	39	7	53	0			39		7	53	39				7	53
6	JALAN MADRASAH	35	16	1	18	0			16		1	18	16				1	18
7	KAMPONG DOCK	18	1	4	13	0			1		4	13	1				4	13
8	KAMPONG RAILWAY	37	9	10	18	0			9		10	18	9				10	18
9	LORONG SATU	6		3	3	0					3	3					3	3
10	JALAN KEPAR	9		5	4	0					5	4					5	4
11	TAMAN KEPAR	48	2	24	22	0			2		24	22	2				24	22
12	PERAI MARKET	5		1	4	0					1	4					1	4
13	P W D QRS	10	4		6	0			4			6	4					6
14	RAILWAY QRS BLOCK A	15	9		6	0			9			6	9					6
15	LORONG TIGA	4	4			0			4				4					
16	RAILWAY QUARTERS BLK C	4	2		2	0			2			2	2					2
17	RAILWAY QRS BLOCK D	5			5	0						5						5
18	RAILWAY QRS BLK E	5	1		4	0			1			4	1					4
19	RAILWAY QRS BLOCK F	1		1		0					1						1	
20	RAILWAY QRS BLOCK G	1	1			0			1				1					
21	RAILWAY QRS BLK J K	3			3	0						3						3
22	RAILWAY QRS BLK L	8			8	0						8						8
24	RAILWAY QRS BLK Q	1			1	0						1						1
26	RAILWAY QRS BLOCK S	2			2	0						2						2
27	RAILWAY QRS BLOCK T	1			1	0						1						1
28	RAILWAY QRS BLOCK U	2			2	0						2						2
29	RAILWAY QRS BLOCK V	4	1		3	0			1			3	1					3
30	RAILWAY QRS BLOCK W	3	1		2	0			1			2	1					2
31	RAILWAY QRS BLOCK X	2	2			0			2				2					
32	RAILWAY QRS BLK Y	2	2			0			2				2					
33	RAILWAY QRS BLK Z	1			1	0						1						1
34	RAILWAY QRS	105	80	1	24	0			80		1	24	80				1	24
35	JALAN PORT	21	9	1	10	1		1	9		1	11	9				1	11
36	PRAI INDUSTRIAL COMPLEX	4	1	3		0			1		3		1				3	
37	LORONG SENANGIN TIGA	103	10	43	44	6	2	4	10	2	43	48	10				43	50
38	LORONG SENANGIN LIMA	81	2	34	44	1		1	1	1	34	45	2				34	45
39	TINGKAT SENANGIN ENAM	120		84	33	3		3			84	36					84	36
40	MEDAN SENANGIN	46	1	23	22	0			1		23	22	1				23	22
41	LORONG SENANGIN TIGABELAS	22	1	5	16	0			1		5	16	1				5	16
42	LORONG SENANGIN EMPAT	1			1	0						1						1
43	LORONG SENANGIN LIMA BELAS	82	21	33	28	0			20	1	33	28	21				33	28
44	JALAN SENANGIN	30	1	16	13	0			1		16	13	1				16	13
45	LORONG SENANGIN II	21		16	5	0					16	5					16	5
46	LORONG TUJUH	2		1	1	0					1	1					1	1
47	LORONG SENANGIN SATU	57	5	20	32	0			5		20	32	5				20	32
48	LORONG SENANGIN TUJUH	7		6	1	0					6	1					6	1
49	TINGKAT SENANGIN DUA	18		7	11	0					7	11					7	11
50	TINGKAT SENANGIN EMPAT	15	1	11	3	0			1		11	3	1				11	3
51	LORONG SENANGIN SEMBILAN	57	2	38	17	0			2		38	17	2				38	17
52	JALAN SENANGIN TIGA	1		1		0					1						1	
53	LORONG SENANGIN SEPULUH	4		1	3	0					1	3					1	3
54	JLN INSTITUT	1	1			0			1				1					
55	TMN PERAI UTAMA	378	74	128	174	2	1	1	75		128	175	75				128	175
56	LRG PERUSAHAAN BARU, PERAI	10	3	3	3	1	1		4		3	3	3				3	4
57	PANGSAPURI SETIA WIRA	29	28		1	0			28			1	28					1
58	TAMAN DESA SUTERA	2	1	1		0			1		1		1				1	
701	BALAI POLIS PERAI	69	61		2	6	6		61	6		2	61	6				2
