kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG SINTUONG TUONG	56				56	56		4	52								56
2	KG LIBANG	186	2			184	184		116	70			2		1			183
3	KG GERAS	127				127	127		23	104					1			126
4	KG KALAMBUONG	55	2			53	52	1	17	37		1	2					53
5	KG KIPORING	53				53	53		49	4								53
6	KG KUMOWANAN	115	2			113	113		106	9			2					113
7	KG TUHAN	25				25	25		3	22								25
8	KG TONTOLOB LIWAN	114	1			113	113		48	66			1					113
9	KG NUKAKATAN	58				58	58		57	1								58
10	KG PAHU	84		1		83	82	1	1	81	1	1					1	83
