kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KELAWAT	1443	15	13	2	1413	1393	20	169	1239	13	22	15		1	3	13	1411
2	KINASARABAN	731	5	8		718	717	1	36	686	8	1	5	2			8	716
3	TAMU DARAT	1541	25	30		1485	1481	4	187	1319	30	4	26	6		2	30	1476
4	PIASAU	1119	11	13		1095	1090	5	182	919	13	5	11	1			13	1094
5	TANGKURUS	861	11	1		849	848	1	275	584	1	1	11	1		2	1	846
6	LASAU	1156	15	5		1136	1136		324	827	5		15				5	1136
7	SAYAP	1126	8	1	1	1116	1113	3	22	1099	1	4	8				1	1117
8	TAGINAMBUR	1822	18	7	2	1795	1786	9	55	1749	7	11	18	2		2	7	1793
9	NARINANG	972	11	2		959	951	8	57	905	2	8	11				2	959
10	KEBAYAU	1066	8	3		1055	1053	2	26	1035	3	2	8	2			3	1053
11	KIAU	1096	11	2		1083	1082	1	24	1069	2	1	11	1			2	1082
12	GAUR-GAUR	1361	10	2	1	1348	1346	2	40	1316	2	3	10	1	1	2	2	1345
13	TAMBULIAN	1217	30	6	4	1177	1174	3	373	831	6	7	30	5	3		6	1173
14	NAHABA	857	11	2	3	841	839	2	47	803	2	5	11	2	1	2	2	839
15	MELANGKAP	918	13	2		903	901	2	23	891	2	2	13			1	2	902
16	KAUNG	696	14	2	2	678	678		175	517	2	2	14	1			2	679
