kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN MEKAR KAYU ARA PASONG	119	69	49		1		1	69		49	1	69				49	1
2	TMN MEGA KAYU ARA PASONG	6	1	5		0			1		5		1				5	
3	PT BAU KAYU ARA PASONG	11	5	6		0			5		6		5				6	
4	PARIT KAH HOON, KAYU ARA PASONG	1		1		0					1						1	
5	PARIT SULAIMAN	39	37	1		1		1	37		1	1	37				1	1
6	PT HJ TAHIR	28	26	2		0			26		2		26				2	
7	PARIT HJ WAHAB	243	230	8		5		5	230		8	5	230				8	5
8	PEKAN KAYU ARA PASONG	834	471	350	7	6	1	5	472		350	12	471			1	350	12
9	KWSN POLIS	2	2			0			2				2					
10	SG TRUS NORTH	38	28	9		1		1	27	1	9	1	28				9	1
11	PT HJ ABD RAHMAN	177	174	2		1		1	174		2	1	174				2	1
12	PT SULAIMAN	183	172	9		2		2	172		9	2	172				9	2
13	PARIT BAHRU	154	73	81		0			73		81		73				81	
14	PARIT LAN	49	19	30		0			19		30		19				30	
15	JLN KOLAM AIR	125	102	23		0			102		23		102				23	
16	PT HJ OMAR	94	93			1		1	93			1	93					1
17	PT SAPRAN	150	143	1		6	3	3	144	2	1	3	143	1	1		1	4
18	PT JAWA	90	85	4		1		1	85		4	1	85				4	1
