kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU LANCHANG	142	11	121	9	1	1		11	1	121	9	11				121	10
2	JALAN BATU LANCHANG	275	7	256	10	2		2	7		256	12	7				256	12
3	GREEN GARDEN ONE	55		51	2	2		2			51	4					51	4
4	GREEN GARDEN TWO	43	1	41		1		1	1		41	1	1				41	1
5	JALAN MESJID NEGERI	47	6	38	1	2	1	1	6	1	38	2	6				38	3
6	GREEN ROAD THREE	121	1	104	13	3		3	1		104	16	1				104	16
7	GREEN ROAD 4	145	1	129	13	2		2	1		129	15	1				129	15
8	FLAT BATU LANCHANG BLOK 86	127	33	71	23	0			33		71	23	33				71	23
9	FLAT BATU LANCHANG BLOK 96	139	39	74	26	0			39		74	26	39				74	26
10	FLAT BATU LANCHANG BLOK 88	139	31	94	14	0			31		94	14	31				94	14
11	FLAT BATU LANCHANG BLOK 92	109	38	58	13	0			38		58	13	38				58	13
12	FLAT BATU LANCHANG BLOK 94	199	62	117	20	0			62		117	20	62				117	20
13	FLAT BATU LANCHANG BLOK 90	153	64	79	9	1	1		65		79	9	64				79	10
14	FLAT BATU LANCHANG BLK 100	95	1	87	5	2		2	1		87	7	1				87	7
15	MEWAH COURT	685	17	599	61	8	1	7	17	1	599	68	17		1		599	68
16	FLAT BATU LANCHANG BLK 102	56		54	2	0					54	2					54	2
17	FLAT BATU LANCHANG BLK 82	16		16		0					16						16	
18	FLAT BATU LANCHANG BLK 98	55		51	4	0					51	4					51	4
19	GREEN ROAD FOUR	83	1	81		1		1	1		81	1	1				81	1
