kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 3 JALAN JELAPANG	31	27	1	3	0			27		1	3	27				1	3
2	JALAN 9 TAMAN JATI	30	22	3	5	0			22		3	5	22				3	5
3	PERSIARAN JATI	9	8		1	0			8			1	8					1
4	TAMAN JATI 2	43	36	1	6	0			36		1	6	36				1	6
5	TAMAN JATI 6	17	16	1		0			16		1		16				1	
6	TAMAN JATI 4	12	9	3		0			9		3		9				3	
7	TAMAN JATI	428	307	61	60	0			307		61	60	307				61	60
8	TAMAN MERU 3C	885	822	21	40	2	2		824		21	40	822	1	1		21	40
9	JALAN JELAPANG TAMAN MERU 3C	44	41		3	0			41			3	41					3
10	TAMAN MERU JAYA	1192	517	394	276	5	2	3	519		394	279	517				394	281
11	TAMAN SRI MERU	232	132	3	95	2	2		133	1	3	95	132	1			3	96
12	TMN MERU IMPIANA	34	10	22	2	0			10		22	2	10				22	2
13	TAMAN MERU 2C	1761	1674	10	68	9	2	7	1674	2	10	75	1674	1			10	76
14	ILP TAMAN MERU	10	9	1		0			9		1		9				1	
15	GERBANG MERU INDAH	379	291	48	38	2	1	1	292		48	39	292				48	39
16	MERU DREAM PARK	5	5			0			5				5					
