kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SIMPANG LIMA	943	527	45	370	1	1		527	1	45	370	527				45	371
2	LADANG TALI AYER	1246	1071	30	143	2	1	1	1071	1	30	144	1072				30	144
3	JALAN BAHARU	673	447	207	19	0			445	2	207	19	447				207	19
4	PARIT HAJI AMIN	1317	1307	8		2	2		1307	2	8		1308				8	1
5	KEDAI DUA	1212	1055	107	47	3	1	2	1053	3	107	49	1056				107	49
6	PANDAK PUTEH	931	693	227	11	0			692	1	227	11	693				227	11
7	LADANG CHERSONESE	1073	130	690	250	3	1	2	128	3	690	252	130				690	253
8	LADANG GULA	435	87	65	282	0			85	2	65	282	87				65	282
9	SUNGAI DUNGUN	1346	787	94	461	4	1	3	786	2	94	464	787				94	465
10	LADANG LIAN SENG	1161	548	422	189	2	1	1	547	2	422	190	548				422	191
11	JIN SENG	1255	814	61	378	2	1	1	813	2	61	379	815				61	379
12	MATANG GERDU	1645	1567	49	25	4	1	3	1560	8	49	28	1567				49	29
13	SUNGAI BOGAK	1990	1376	82	530	2		2	1373	3	82	532	1376				82	532
14	MATANG JELUTONG	1539	1327	43	164	5	1	4	1328		43	168	1328				43	168
15	PARIT SIMPANG LIMA	1503	1352	90	59	2	1	1	1350	3	90	60	1352				90	61
16	ALOR PONGSU	1592	1468	21	99	4	3	1	1467	4	21	100	1468	1			21	102
17	CHANGKAT LOBAK	1040	965	39	33	3		3	964	1	39	36	965				39	36
